gene	cluster
ENSMUSG00000027322	1
ENSMUSG00000027399	1
ENSMUSG00000027406	1
ENSMUSG00000027519	1
ENSMUSG00000027575	1
ENSMUSG00000027605	1
ENSMUSG00000027663	1
ENSMUSG00000027750	1
ENSMUSG00000027822	1
ENSMUSG00000027864	1
ENSMUSG00000027889	1
ENSMUSG00000027900	1
ENSMUSG00000027944	1
ENSMUSG00000027952	1
ENSMUSG00000027962	1
ENSMUSG00000028048	1
ENSMUSG00000028111	1
ENSMUSG00000028136	1
ENSMUSG00000028211	1
ENSMUSG00000028238	1
ENSMUSG00000028293	1
ENSMUSG00000028327	1
ENSMUSG00000028367	1
ENSMUSG00000028385	1
ENSMUSG00000028405	1
ENSMUSG00000028420	1
ENSMUSG00000028439	1
ENSMUSG00000028517	1
ENSMUSG00000028557	1
ENSMUSG00000028559	1
ENSMUSG00000028602	1
ENSMUSG00000028646	1
ENSMUSG00000028673	1
ENSMUSG00000028737	1
ENSMUSG00000028744	1
ENSMUSG00000028779	1
ENSMUSG00000028795	1
ENSMUSG00000028803	1
ENSMUSG00000028917	1
ENSMUSG00000028957	1
ENSMUSG00000029060	1
ENSMUSG00000029068	1
ENSMUSG00000029082	1
ENSMUSG00000029119	1
ENSMUSG00000029175	1
ENSMUSG00000029192	1
ENSMUSG00000029313	1
ENSMUSG00000029373	1
ENSMUSG00000029403	1
ENSMUSG00000029434	1
ENSMUSG00000029482	1
ENSMUSG00000029575	1
ENSMUSG00000029577	1
ENSMUSG00000029605	1
ENSMUSG00000029621	1
ENSMUSG00000029635	1
ENSMUSG00000029650	1
ENSMUSG00000029716	1
ENSMUSG00000029781	1
ENSMUSG00000029802	1
ENSMUSG00000029822	1
ENSMUSG00000029922	1
ENSMUSG00000030083	1
ENSMUSG00000030096	1
ENSMUSG00000030101	1
ENSMUSG00000030103	1
ENSMUSG00000030145	1
ENSMUSG00000030157	1
ENSMUSG00000030161	1
ENSMUSG00000030162	1
ENSMUSG00000030218	1
ENSMUSG00000030256	1
ENSMUSG00000030272	1
ENSMUSG00000030341	1
ENSMUSG00000030407	1
ENSMUSG00000030630	1
ENSMUSG00000030798	1
ENSMUSG00000030826	1
ENSMUSG00000030865	1
ENSMUSG00000030870	1
ENSMUSG00000030881	1
ENSMUSG00000030894	1
ENSMUSG00000031007	1
ENSMUSG00000031098	1
ENSMUSG00000031153	1
ENSMUSG00000031349	1
ENSMUSG00000031381	1
ENSMUSG00000031443	1
ENSMUSG00000031451	1
ENSMUSG00000031604	1
ENSMUSG00000031652	1
ENSMUSG00000031700	1
ENSMUSG00000031703	1
ENSMUSG00000031708	1
ENSMUSG00000031731	1
ENSMUSG00000031767	1
ENSMUSG00000031803	1
ENSMUSG00000031824	1
ENSMUSG00000031840	1
ENSMUSG00000031889	1
ENSMUSG00000031924	1
ENSMUSG00000031925	1
ENSMUSG00000031974	1
ENSMUSG00000032018	1
ENSMUSG00000032114	1
ENSMUSG00000032298	1
ENSMUSG00000032329	1
ENSMUSG00000032377	1
ENSMUSG00000032418	1
ENSMUSG00000032507	1
ENSMUSG00000032553	1
ENSMUSG00000032598	1
ENSMUSG00000032633	1
ENSMUSG00000032754	1
ENSMUSG00000032850	1
ENSMUSG00000032883	1
ENSMUSG00000032905	1
ENSMUSG00000032932	1
ENSMUSG00000032959	1
ENSMUSG00000033022	1
ENSMUSG00000033083	1
ENSMUSG00000033105	1
ENSMUSG00000033249	1
ENSMUSG00000033350	1
ENSMUSG00000033450	1
ENSMUSG00000033526	1
ENSMUSG00000033540	1
ENSMUSG00000033917	1
ENSMUSG00000033987	1
ENSMUSG00000034110	1
ENSMUSG00000034111	1
ENSMUSG00000034157	1
ENSMUSG00000034160	1
ENSMUSG00000034175	1
ENSMUSG00000034394	1
ENSMUSG00000034412	1
ENSMUSG00000034485	1
ENSMUSG00000034614	1
ENSMUSG00000034616	1
ENSMUSG00000034641	1
ENSMUSG00000034707	1
ENSMUSG00000034795	1
ENSMUSG00000034854	1
ENSMUSG00000035064	1
ENSMUSG00000035151	1
ENSMUSG00000035168	1
ENSMUSG00000035212	1
ENSMUSG00000035352	1
ENSMUSG00000035373	1
ENSMUSG00000035713	1
ENSMUSG00000035722	1
ENSMUSG00000035835	1
ENSMUSG00000035936	1
ENSMUSG00000036052	1
ENSMUSG00000036067	1
ENSMUSG00000036098	1
ENSMUSG00000036136	1
ENSMUSG00000036155	1
ENSMUSG00000036181	1
ENSMUSG00000036330	1
ENSMUSG00000036390	1
ENSMUSG00000036503	1
ENSMUSG00000036580	1
ENSMUSG00000036707	1
ENSMUSG00000037049	1
ENSMUSG00000037071	1
ENSMUSG00000037326	1
ENSMUSG00000037406	1
ENSMUSG00000037509	1
ENSMUSG00000037601	1
ENSMUSG00000037613	1
ENSMUSG00000037697	1
ENSMUSG00000037762	1
ENSMUSG00000037816	1
ENSMUSG00000037824	1
ENSMUSG00000037826	1
ENSMUSG00000037847	1
ENSMUSG00000037936	1
ENSMUSG00000037997	1
ENSMUSG00000038014	1
ENSMUSG00000038102	1
ENSMUSG00000038312	1
ENSMUSG00000038351	1
ENSMUSG00000038375	1
ENSMUSG00000038387	1
ENSMUSG00000038437	1
ENSMUSG00000038508	1
ENSMUSG00000038517	1
ENSMUSG00000038545	1
ENSMUSG00000038564	1
ENSMUSG00000038615	1
ENSMUSG00000039048	1
ENSMUSG00000039065	1
ENSMUSG00000039100	1
ENSMUSG00000039115	1
ENSMUSG00000039275	1
ENSMUSG00000039395	1
ENSMUSG00000039450	1
ENSMUSG00000039497	1
ENSMUSG00000039616	1
ENSMUSG00000039623	1
ENSMUSG00000039678	1
ENSMUSG00000039713	1
ENSMUSG00000039716	1
ENSMUSG00000039753	1
ENSMUSG00000039813	1
ENSMUSG00000039982	1
ENSMUSG00000040136	1
ENSMUSG00000040234	1
ENSMUSG00000040560	1
ENSMUSG00000040713	1
ENSMUSG00000040813	1
ENSMUSG00000040828	1
ENSMUSG00000040997	1
ENSMUSG00000041075	1
ENSMUSG00000041202	1
ENSMUSG00000041324	1
ENSMUSG00000041351	1
ENSMUSG00000041354	1
ENSMUSG00000041598	1
ENSMUSG00000041623	1
ENSMUSG00000041625	1
ENSMUSG00000041920	1
ENSMUSG00000041935	1
ENSMUSG00000041939	1
ENSMUSG00000042148	1
ENSMUSG00000042215	1
ENSMUSG00000042286	1
ENSMUSG00000042423	1
ENSMUSG00000042444	1
ENSMUSG00000042647	1
ENSMUSG00000042682	1
ENSMUSG00000042726	1
ENSMUSG00000042842	1
ENSMUSG00000043019	1
ENSMUSG00000043085	1
ENSMUSG00000043671	1
ENSMUSG00000043923	1
ENSMUSG00000044037	1
ENSMUSG00000044167	1
ENSMUSG00000044197	1
ENSMUSG00000044206	1
ENSMUSG00000044303	1
ENSMUSG00000044349	1
ENSMUSG00000044465	1
