gene	cluster
ENSMUSG00000028645	1
ENSMUSG00000028646	1
ENSMUSG00000028648	1
ENSMUSG00000028671	1
ENSMUSG00000028673	1
ENSMUSG00000028683	1
ENSMUSG00000028691	1
ENSMUSG00000028756	1
ENSMUSG00000028779	1
ENSMUSG00000028797	1
ENSMUSG00000028798	1
ENSMUSG00000028822	1
ENSMUSG00000028843	1
ENSMUSG00000028847	1
ENSMUSG00000028848	1
ENSMUSG00000028936	1
ENSMUSG00000028945	1
ENSMUSG00000028970	1
ENSMUSG00000029007	1
ENSMUSG00000029066	1
ENSMUSG00000029082	1
ENSMUSG00000029090	1
ENSMUSG00000029103	1
ENSMUSG00000029144	1
ENSMUSG00000029175	1
ENSMUSG00000029192	1
ENSMUSG00000029203	1
ENSMUSG00000029304	1
ENSMUSG00000029310	1
ENSMUSG00000029321	1
ENSMUSG00000029330	1
ENSMUSG00000029344	1
ENSMUSG00000029389	1
ENSMUSG00000029415	1
ENSMUSG00000029417	1
ENSMUSG00000029455	1
ENSMUSG00000029470	1
ENSMUSG00000029482	1
ENSMUSG00000029490	1
ENSMUSG00000029560	1
ENSMUSG00000029596	1
ENSMUSG00000029598	1
ENSMUSG00000029614	1
ENSMUSG00000029621	1
ENSMUSG00000029622	1
ENSMUSG00000029627	1
ENSMUSG00000029642	1
ENSMUSG00000029649	1
ENSMUSG00000029752	1
ENSMUSG00000029762	1
ENSMUSG00000029863	1
ENSMUSG00000029911	1
ENSMUSG00000029918	1
ENSMUSG00000029919	1
ENSMUSG00000029922	1
ENSMUSG00000030088	1
ENSMUSG00000030134	1
ENSMUSG00000030157	1
ENSMUSG00000030166	1
ENSMUSG00000030206	1
ENSMUSG00000030208	1
ENSMUSG00000030256	1
ENSMUSG00000030259	1
ENSMUSG00000030272	1
ENSMUSG00000030335	1
ENSMUSG00000030432	1
ENSMUSG00000030433	1
ENSMUSG00000030446	1
ENSMUSG00000030545	1
ENSMUSG00000030546	1
ENSMUSG00000030591	1
ENSMUSG00000030647	1
ENSMUSG00000030681	1
ENSMUSG00000030717	1
ENSMUSG00000030744	1
ENSMUSG00000030760	1
ENSMUSG00000030786	1
ENSMUSG00000030793	1
ENSMUSG00000030805	1
ENSMUSG00000030824	1
ENSMUSG00000030826	1
ENSMUSG00000030842	1
ENSMUSG00000030869	1
ENSMUSG00000030876	1
ENSMUSG00000030881	1
ENSMUSG00000030917	1
ENSMUSG00000030979	1
ENSMUSG00000031007	1
ENSMUSG00000031029	1
ENSMUSG00000031059	1
ENSMUSG00000031065	1
ENSMUSG00000031098	1
ENSMUSG00000031167	1
ENSMUSG00000031168	1
ENSMUSG00000031221	1
ENSMUSG00000031231	1
ENSMUSG00000031320	1
ENSMUSG00000031349	1
ENSMUSG00000031360	1
ENSMUSG00000031362	1
ENSMUSG00000031373	1
ENSMUSG00000031392	1
ENSMUSG00000031403	1
ENSMUSG00000031438	1
ENSMUSG00000031453	1
ENSMUSG00000031490	1
ENSMUSG00000031502	1
ENSMUSG00000031503	1
ENSMUSG00000031516	1
ENSMUSG00000031555	1
ENSMUSG00000031604	1
ENSMUSG00000031633	1
ENSMUSG00000031708	1
ENSMUSG00000031740	1
ENSMUSG00000031774	1
ENSMUSG00000031788	1
ENSMUSG00000031805	1
ENSMUSG00000031807	1
ENSMUSG00000031808	1
ENSMUSG00000031818	1
ENSMUSG00000031840	1
ENSMUSG00000031875	1
ENSMUSG00000031924	1
ENSMUSG00000031950	1
ENSMUSG00000031958	1
ENSMUSG00000031974	1
ENSMUSG00000031995	1
ENSMUSG00000032018	1
ENSMUSG00000032041	1
ENSMUSG00000032193	1
ENSMUSG00000032204	1
ENSMUSG00000032239	1
ENSMUSG00000032271	1
ENSMUSG00000032288	1
ENSMUSG00000032300	1
ENSMUSG00000032305	1
ENSMUSG00000032324	1
ENSMUSG00000032336	1
ENSMUSG00000032353	1
ENSMUSG00000032366	1
ENSMUSG00000032381	1
ENSMUSG00000032383	1
ENSMUSG00000032398	1
ENSMUSG00000032399	1
ENSMUSG00000032418	1
ENSMUSG00000032434	1
ENSMUSG00000032463	1
ENSMUSG00000032502	1
ENSMUSG00000032507	1
ENSMUSG00000032518	1
ENSMUSG00000032580	1
ENSMUSG00000032667	1
ENSMUSG00000032741	1
ENSMUSG00000032806	1
ENSMUSG00000032826	1
ENSMUSG00000032883	1
ENSMUSG00000033020	1
ENSMUSG00000033055	1
ENSMUSG00000033105	1
ENSMUSG00000033192	1
ENSMUSG00000033213	1
ENSMUSG00000033416	1
ENSMUSG00000033450	1
ENSMUSG00000033467	1
ENSMUSG00000033543	1
ENSMUSG00000033565	1
ENSMUSG00000033623	1
ENSMUSG00000033701	1
ENSMUSG00000033777	1
ENSMUSG00000033871	1
ENSMUSG00000033916	1
ENSMUSG00000034041	1
ENSMUSG00000034168	1
ENSMUSG00000034248	1
ENSMUSG00000034265	1
ENSMUSG00000034321	1
ENSMUSG00000034361	1
ENSMUSG00000034379	1
ENSMUSG00000034424	1
ENSMUSG00000034484	1
ENSMUSG00000034485	1
ENSMUSG00000034566	1
ENSMUSG00000034591	1
ENSMUSG00000034593	1
ENSMUSG00000034610	1
ENSMUSG00000034612	1
ENSMUSG00000034744	1
ENSMUSG00000034781	1
ENSMUSG00000034792	1
ENSMUSG00000034795	1
ENSMUSG00000034875	1
ENSMUSG00000034892	1
ENSMUSG00000034902	1
ENSMUSG00000034926	1
ENSMUSG00000034959	1
ENSMUSG00000034993	1
ENSMUSG00000035027	1
ENSMUSG00000035158	1
ENSMUSG00000035164	1
ENSMUSG00000035168	1
ENSMUSG00000035208	1
ENSMUSG00000035278	1
ENSMUSG00000035441	1
ENSMUSG00000035478	1
ENSMUSG00000035585	1
ENSMUSG00000035597	1
ENSMUSG00000035666	1
ENSMUSG00000035673	1
ENSMUSG00000035674	1
ENSMUSG00000035765	1
ENSMUSG00000035885	1
ENSMUSG00000035914	1
ENSMUSG00000035934	1
ENSMUSG00000035953	1
ENSMUSG00000036078	1
ENSMUSG00000036086	1
ENSMUSG00000036098	1
ENSMUSG00000036199	1
ENSMUSG00000036206	1
ENSMUSG00000036241	1
ENSMUSG00000036353	1
ENSMUSG00000036362	1
ENSMUSG00000036372	1
ENSMUSG00000036381	1
ENSMUSG00000036402	1
ENSMUSG00000036438	1
ENSMUSG00000036442	1
ENSMUSG00000036533	1
ENSMUSG00000036572	1
ENSMUSG00000036599	1
ENSMUSG00000036620	1
ENSMUSG00000036632	1
ENSMUSG00000036661	1
ENSMUSG00000036751	1
ENSMUSG00000036820	1
ENSMUSG00000036835	1
ENSMUSG00000036840	1
ENSMUSG00000036894	1
ENSMUSG00000036896	1
ENSMUSG00000036898	1
ENSMUSG00000036905	1
ENSMUSG00000036966	1
ENSMUSG00000036989	1
ENSMUSG00000037003	1
ENSMUSG00000037032	1
ENSMUSG00000037049	1
ENSMUSG00000037072	1
ENSMUSG00000037095	1
ENSMUSG00000037172	1
ENSMUSG00000037197	1
ENSMUSG00000037216	1
ENSMUSG00000037278	1
ENSMUSG00000037331	1
ENSMUSG00000037349	1
ENSMUSG00000037361	1
ENSMUSG00000037362	1
ENSMUSG00000037405	1
ENSMUSG00000037465	1
ENSMUSG00000037553	1
ENSMUSG00000037563	1
ENSMUSG00000037722	1
ENSMUSG00000037742	1
ENSMUSG00000037772	1
ENSMUSG00000037805	1
ENSMUSG00000037826	1
ENSMUSG00000037860	1
ENSMUSG00000037905	1
ENSMUSG00000037936	1
ENSMUSG00000037958	1
ENSMUSG00000037960	1
ENSMUSG00000037997	1
ENSMUSG00000038046	1
ENSMUSG00000038235	1
ENSMUSG00000038274	1
ENSMUSG00000038366	1
ENSMUSG00000038387	1
ENSMUSG00000038393	1
ENSMUSG00000038467	1
ENSMUSG00000038525	1
ENSMUSG00000038539	1
ENSMUSG00000038544	1
ENSMUSG00000038642	1
ENSMUSG00000038646	1
ENSMUSG00000038650	1
ENSMUSG00000038690	1
ENSMUSG00000038712	1
ENSMUSG00000038717	1
ENSMUSG00000038721	1
ENSMUSG00000038776	1
ENSMUSG00000038780	1
ENSMUSG00000038803	1
ENSMUSG00000038845	1
ENSMUSG00000038900	1
ENSMUSG00000039001	1
ENSMUSG00000039016	1
ENSMUSG00000039062	1
ENSMUSG00000039067	1
ENSMUSG00000039178	1
ENSMUSG00000039191	1
ENSMUSG00000039195	1
ENSMUSG00000039199	1
ENSMUSG00000039200	1
ENSMUSG00000039208	1
ENSMUSG00000039221	1
ENSMUSG00000039308	1
ENSMUSG00000039568	1
ENSMUSG00000039616	1
ENSMUSG00000039682	1
ENSMUSG00000039745	1
ENSMUSG00000039770	1
ENSMUSG00000039813	1
ENSMUSG00000039911	1
ENSMUSG00000040033	1
ENSMUSG00000040034	1
ENSMUSG00000040048	1
ENSMUSG00000040177	1
ENSMUSG00000040212	1
ENSMUSG00000040263	1
ENSMUSG00000040264	1
ENSMUSG00000040414	1
ENSMUSG00000040466	1
ENSMUSG00000040479	1
ENSMUSG00000040502	1
ENSMUSG00000040536	1
ENSMUSG00000040552	1
ENSMUSG00000040613	1
ENSMUSG00000040659	1
ENSMUSG00000040711	1
ENSMUSG00000040767	1
ENSMUSG00000040809	1
ENSMUSG00000040824	1
ENSMUSG00000040883	1
ENSMUSG00000040952	1
ENSMUSG00000041202	1
ENSMUSG00000041264	1
ENSMUSG00000041390	1
ENSMUSG00000041453	1
ENSMUSG00000041481	1
ENSMUSG00000041488	1
ENSMUSG00000041598	1
ENSMUSG00000041608	1
ENSMUSG00000041695	1
ENSMUSG00000041697	1
ENSMUSG00000041736	1
ENSMUSG00000041841	1
ENSMUSG00000041881	1
ENSMUSG00000041895	1
ENSMUSG00000041939	1
ENSMUSG00000042043	1
ENSMUSG00000042111	1
ENSMUSG00000042312	1
ENSMUSG00000042354	1
ENSMUSG00000042364	1
ENSMUSG00000042396	1
ENSMUSG00000042401	1
ENSMUSG00000042447	1
ENSMUSG00000042485	1
ENSMUSG00000042492	1
ENSMUSG00000042541	1
ENSMUSG00000042682	1
ENSMUSG00000042684	1
ENSMUSG00000042719	1
ENSMUSG00000042747	1
ENSMUSG00000043008	1
ENSMUSG00000043017	1
ENSMUSG00000043091	1
ENSMUSG00000043157	1
ENSMUSG00000043716	1
ENSMUSG00000043740	1
ENSMUSG00000043795	1
ENSMUSG00000043822	1
ENSMUSG00000043858	1
ENSMUSG00000043866	1
ENSMUSG00000043895	1
ENSMUSG00000044197	1
ENSMUSG00000044221	1
ENSMUSG00000044350	1
ENSMUSG00000044533	1
ENSMUSG00000044646	1
ENSMUSG00000044730	1
ENSMUSG00000044768	1
ENSMUSG00000044894	1
ENSMUSG00000045128	1
ENSMUSG00000045160	1
ENSMUSG00000045176	1
ENSMUSG00000045193	1
ENSMUSG00000045237	1
ENSMUSG00000045294	1
ENSMUSG00000045671	1
ENSMUSG00000045725	1
ENSMUSG00000045763	1
ENSMUSG00000045975	1
ENSMUSG00000046027	1
ENSMUSG00000046032	1
ENSMUSG00000046034	1
ENSMUSG00000046229	1
ENSMUSG00000046330	1
ENSMUSG00000046364	1
ENSMUSG00000046688	1
ENSMUSG00000046727	1
ENSMUSG00000046834	1
ENSMUSG00000047187	1
ENSMUSG00000047215	1
ENSMUSG00000047228	1
ENSMUSG00000047368	1
ENSMUSG00000047423	1
ENSMUSG00000047459	1
ENSMUSG00000047604	1
ENSMUSG00000047675	1
ENSMUSG00000047714	1
ENSMUSG00000047721	1
ENSMUSG00000047798	1
ENSMUSG00000047843	1
ENSMUSG00000047909	1
ENSMUSG00000048126	1
ENSMUSG00000048200	1
ENSMUSG00000048677	1
ENSMUSG00000048758	1
ENSMUSG00000048779	1
ENSMUSG00000049086	1
ENSMUSG00000049191	1
ENSMUSG00000049232	1
ENSMUSG00000049517	1
ENSMUSG00000049580	1
ENSMUSG00000049643	1
ENSMUSG00000049751	1
ENSMUSG00000050335	1
ENSMUSG00000050370	1
ENSMUSG00000050373	1
ENSMUSG00000050428	1
ENSMUSG00000050530	1
ENSMUSG00000050549	1
ENSMUSG00000050592	1
ENSMUSG00000050605	1
ENSMUSG00000050608	1
ENSMUSG00000050621	1
ENSMUSG00000050628	1
ENSMUSG00000050737	1
ENSMUSG00000050890	1
ENSMUSG00000051037	1
ENSMUSG00000051043	1
ENSMUSG00000051154	1
ENSMUSG00000051169	1
ENSMUSG00000051185	1
ENSMUSG00000051256	1
ENSMUSG00000051403	1
ENSMUSG00000051483	1
ENSMUSG00000051515	1
ENSMUSG00000051579	1
ENSMUSG00000051748	1
ENSMUSG00000052056	1
ENSMUSG00000052087	1
ENSMUSG00000052146	1
ENSMUSG00000052151	1
ENSMUSG00000052369	1
ENSMUSG00000052419	1
ENSMUSG00000052446	1
ENSMUSG00000052456	1
ENSMUSG00000052485	1
ENSMUSG00000052566	1
ENSMUSG00000052632	1
ENSMUSG00000052698	1
ENSMUSG00000052712	1
ENSMUSG00000052763	1
ENSMUSG00000052926	1
ENSMUSG00000053030	1
ENSMUSG00000053063	1
ENSMUSG00000053113	1
ENSMUSG00000053175	1
ENSMUSG00000053334	1
ENSMUSG00000053553	1
ENSMUSG00000053687	1
ENSMUSG00000053716	1
ENSMUSG00000053950	1
ENSMUSG00000054277	1
ENSMUSG00000054428	1
ENSMUSG00000054520	1
ENSMUSG00000054737	1
ENSMUSG00000055172	1
ENSMUSG00000055239	1
ENSMUSG00000055407	1
ENSMUSG00000055541	1
ENSMUSG00000055675	1
ENSMUSG00000055839	1
ENSMUSG00000055976	1
ENSMUSG00000056054	1
ENSMUSG00000056069	1
ENSMUSG00000056116	1
ENSMUSG00000056383	1
ENSMUSG00000056501	1
ENSMUSG00000056592	1
ENSMUSG00000056612	1
ENSMUSG00000056737	1
ENSMUSG00000056941	1
ENSMUSG00000056952	1
ENSMUSG00000057322	1
ENSMUSG00000057388	1
ENSMUSG00000057411	1
ENSMUSG00000057531	1
ENSMUSG00000057561	1
ENSMUSG00000057666	1
ENSMUSG00000057789	1
ENSMUSG00000057841	1
ENSMUSG00000057863	1
ENSMUSG00000058076	1
ENSMUSG00000058239	1
ENSMUSG00000058258	1
ENSMUSG00000058267	1
ENSMUSG00000058317	1
ENSMUSG00000058351	1
ENSMUSG00000058392	1
ENSMUSG00000058435	1
ENSMUSG00000058454	1
ENSMUSG00000058546	1
ENSMUSG00000058558	1
ENSMUSG00000058600	1
ENSMUSG00000058715	1
ENSMUSG00000058818	1
ENSMUSG00000059070	1
ENSMUSG00000059183	1
ENSMUSG00000059291	1
ENSMUSG00000059325	1
ENSMUSG00000059479	1
ENSMUSG00000059498	1
ENSMUSG00000059534	1
ENSMUSG00000059588	1
ENSMUSG00000059689	1
ENSMUSG00000059714	1
ENSMUSG00000059743	1
ENSMUSG00000059866	1
ENSMUSG00000060036	1
ENSMUSG00000060073	1
ENSMUSG00000060126	1
ENSMUSG00000060397	1
ENSMUSG00000060538	1
ENSMUSG00000060591	1
ENSMUSG00000060601	1
ENSMUSG00000060636	1
ENSMUSG00000060703	1
ENSMUSG00000060743	1
ENSMUSG00000060802	1
ENSMUSG00000060938	1
ENSMUSG00000061024	1
ENSMUSG00000061315	1
ENSMUSG00000061477	1
ENSMUSG00000061518	1
ENSMUSG00000061536	1
ENSMUSG00000061689	1
ENSMUSG00000061787	1
ENSMUSG00000061878	1
ENSMUSG00000061981	1
ENSMUSG00000061983	1
ENSMUSG00000062006	1
ENSMUSG00000062328	1
ENSMUSG00000062352	1
ENSMUSG00000062373	1
ENSMUSG00000062580	1
