gene	cluster
ENSMUSG00000024843	1
ENSMUSG00000024887	1
ENSMUSG00000025010	1
ENSMUSG00000025044	1
ENSMUSG00000025059	1
ENSMUSG00000025076	1
ENSMUSG00000025193	1
ENSMUSG00000025225	1
ENSMUSG00000025289	1
ENSMUSG00000025314	1
ENSMUSG00000025324	1
ENSMUSG00000025429	1
ENSMUSG00000025492	1
ENSMUSG00000025498	1
ENSMUSG00000025743	1
ENSMUSG00000025746	1
ENSMUSG00000025758	1
ENSMUSG00000025790	1
ENSMUSG00000025804	1
ENSMUSG00000025888	1
ENSMUSG00000025911	1
ENSMUSG00000025915	1
ENSMUSG00000026003	1
ENSMUSG00000026005	1
ENSMUSG00000026029	1
ENSMUSG00000026031	1
ENSMUSG00000026087	1
ENSMUSG00000026088	1
ENSMUSG00000026104	1
ENSMUSG00000026222	1
ENSMUSG00000026358	1
ENSMUSG00000026360	1
ENSMUSG00000026385	1
ENSMUSG00000026466	1
ENSMUSG00000026536	1
ENSMUSG00000026548	1
ENSMUSG00000026648	1
ENSMUSG00000026656	1
ENSMUSG00000026672	1
ENSMUSG00000026675	1
ENSMUSG00000026678	1
ENSMUSG00000026764	1
ENSMUSG00000026866	1
ENSMUSG00000026893	1
ENSMUSG00000026896	1
ENSMUSG00000026946	1
ENSMUSG00000026981	1
ENSMUSG00000027035	1
ENSMUSG00000027074	1
ENSMUSG00000027078	1
ENSMUSG00000027164	1
ENSMUSG00000027217	1
ENSMUSG00000027293	1
ENSMUSG00000027318	1
ENSMUSG00000027322	1
ENSMUSG00000027333	1
ENSMUSG00000027360	1
ENSMUSG00000027366	1
ENSMUSG00000027398	1
ENSMUSG00000027399	1
ENSMUSG00000027454	1
ENSMUSG00000027469	1
ENSMUSG00000027514	1
ENSMUSG00000027522	1
ENSMUSG00000027533	1
ENSMUSG00000027540	1
ENSMUSG00000027555	1
ENSMUSG00000027569	1
ENSMUSG00000027580	1
ENSMUSG00000027635	1
ENSMUSG00000027639	1
ENSMUSG00000027680	1
ENSMUSG00000027737	1
ENSMUSG00000027882	1
ENSMUSG00000027951	1
ENSMUSG00000027952	1
ENSMUSG00000027959	1
ENSMUSG00000028015	1
ENSMUSG00000028016	1
ENSMUSG00000028028	1
ENSMUSG00000028037	1
ENSMUSG00000028076	1
ENSMUSG00000028212	1
ENSMUSG00000028228	1
ENSMUSG00000028249	1
ENSMUSG00000028268	1
ENSMUSG00000028270	1
ENSMUSG00000028300	1
ENSMUSG00000028381	1
ENSMUSG00000028555	1
ENSMUSG00000028613	1
ENSMUSG00000028645	1
ENSMUSG00000028793	1
ENSMUSG00000028796	1
ENSMUSG00000028842	1
ENSMUSG00000028885	1
ENSMUSG00000028907	1
ENSMUSG00000029007	1
ENSMUSG00000029009	1
ENSMUSG00000029156	1
ENSMUSG00000029192	1
ENSMUSG00000029265	1
ENSMUSG00000029298	1
ENSMUSG00000029304	1
ENSMUSG00000029313	1
ENSMUSG00000029366	1
ENSMUSG00000029379	1
ENSMUSG00000029380	1
ENSMUSG00000029401	1
ENSMUSG00000029405	1
ENSMUSG00000029417	1
ENSMUSG00000029472	1
ENSMUSG00000029474	1
ENSMUSG00000029501	1
ENSMUSG00000029534	1
ENSMUSG00000029552	1
ENSMUSG00000029561	1
ENSMUSG00000029605	1
ENSMUSG00000029649	1
ENSMUSG00000029687	1
ENSMUSG00000029771	1
ENSMUSG00000029776	1
ENSMUSG00000029780	1
ENSMUSG00000029798	1
ENSMUSG00000029817	1
ENSMUSG00000029826	1
ENSMUSG00000030056	1
ENSMUSG00000030102	1
ENSMUSG00000030107	1
ENSMUSG00000030142	1
ENSMUSG00000030144	1
ENSMUSG00000030149	1
ENSMUSG00000030156	1
ENSMUSG00000030157	1
ENSMUSG00000030187	1
ENSMUSG00000030188	1
ENSMUSG00000030208	1
ENSMUSG00000030275	1
ENSMUSG00000030346	1
ENSMUSG00000030560	1
ENSMUSG00000030654	1
ENSMUSG00000030655	1
ENSMUSG00000030659	1
ENSMUSG00000030671	1
ENSMUSG00000030745	1
ENSMUSG00000030748	1
ENSMUSG00000030921	1
ENSMUSG00000030966	1
ENSMUSG00000030990	1
ENSMUSG00000031154	1
ENSMUSG00000031167	1
ENSMUSG00000031278	1
ENSMUSG00000031304	1
ENSMUSG00000031349	1
ENSMUSG00000031444	1
ENSMUSG00000031504	1
ENSMUSG00000031555	1
ENSMUSG00000031596	1
ENSMUSG00000031604	1
ENSMUSG00000031609	1
ENSMUSG00000031627	1
ENSMUSG00000031639	1
ENSMUSG00000031652	1
ENSMUSG00000031712	1
ENSMUSG00000031722	1
ENSMUSG00000031728	1
ENSMUSG00000031729	1
ENSMUSG00000031762	1
ENSMUSG00000031792	1
ENSMUSG00000031896	1
ENSMUSG00000031897	1
ENSMUSG00000031924	1
ENSMUSG00000032000	1
ENSMUSG00000032018	1
