gene	cluster
ENSMUSG00000028601	1
ENSMUSG00000028603	1
ENSMUSG00000028655	1
ENSMUSG00000028673	1
ENSMUSG00000028698	1
ENSMUSG00000028713	1
ENSMUSG00000028743	1
ENSMUSG00000028879	1
ENSMUSG00000028885	1
ENSMUSG00000028906	1
ENSMUSG00000028998	1
ENSMUSG00000029102	1
ENSMUSG00000029120	1
ENSMUSG00000029162	1
ENSMUSG00000029273	1
ENSMUSG00000029298	1
ENSMUSG00000029309	1
ENSMUSG00000029371	1
ENSMUSG00000029385	1
ENSMUSG00000029470	1
ENSMUSG00000029471	1
ENSMUSG00000029482	1
ENSMUSG00000029727	1
ENSMUSG00000029762	1
ENSMUSG00000029776	1
ENSMUSG00000030161	1
ENSMUSG00000030218	1
ENSMUSG00000030220	1
ENSMUSG00000030222	1
ENSMUSG00000030246	1
ENSMUSG00000030350	1
ENSMUSG00000030351	1
ENSMUSG00000030401	1
ENSMUSG00000030432	1
ENSMUSG00000030483	1
ENSMUSG00000030545	1
ENSMUSG00000030717	1
ENSMUSG00000030789	1
ENSMUSG00000030826	1
ENSMUSG00000030921	1
ENSMUSG00000031029	1
ENSMUSG00000031442	1
ENSMUSG00000031443	1
ENSMUSG00000031444	1
ENSMUSG00000031445	1
ENSMUSG00000031447	1
ENSMUSG00000031604	1
ENSMUSG00000031613	1
ENSMUSG00000031722	1
ENSMUSG00000031803	1
ENSMUSG00000032000	1
ENSMUSG00000032026	1
ENSMUSG00000032038	1
ENSMUSG00000032091	1
ENSMUSG00000032115	1
ENSMUSG00000032118	1
ENSMUSG00000032245	1
ENSMUSG00000032350	1
ENSMUSG00000032375	1
ENSMUSG00000032399	1
ENSMUSG00000032418	1
ENSMUSG00000032485	1
ENSMUSG00000032575	1
ENSMUSG00000032788	1
ENSMUSG00000032834	1
ENSMUSG00000032860	1
ENSMUSG00000033022	1
ENSMUSG00000033429	1
ENSMUSG00000033467	1
ENSMUSG00000033735	1
ENSMUSG00000033860	1
ENSMUSG00000034055	1
ENSMUSG00000034118	1
ENSMUSG00000034345	1
ENSMUSG00000034570	1
ENSMUSG00000034614	1
ENSMUSG00000034723	1
ENSMUSG00000034758	1
ENSMUSG00000034926	1
ENSMUSG00000034993	1
ENSMUSG00000035310	1
ENSMUSG00000035329	1
ENSMUSG00000035504	1
ENSMUSG00000035540	1
ENSMUSG00000035678	1
ENSMUSG00000035929	1
ENSMUSG00000036138	1
ENSMUSG00000036411	1
ENSMUSG00000036805	1
ENSMUSG00000036814	1
ENSMUSG00000036832	1
ENSMUSG00000036880	1
ENSMUSG00000036907	1
ENSMUSG00000037095	1
ENSMUSG00000037129	1
ENSMUSG00000037306	1
ENSMUSG00000037447	1
ENSMUSG00000037470	1
ENSMUSG00000037580	1
ENSMUSG00000037681	1
ENSMUSG00000037697	1
ENSMUSG00000037710	1
ENSMUSG00000037742	1
ENSMUSG00000037798	1
ENSMUSG00000038094	1
ENSMUSG00000038274	1
ENSMUSG00000038319	1
ENSMUSG00000038507	1
ENSMUSG00000038508	1
ENSMUSG00000038526	1
ENSMUSG00000038527	1
ENSMUSG00000038546	1
ENSMUSG00000038630	1
ENSMUSG00000038886	1
ENSMUSG00000039103	1
ENSMUSG00000039114	1
ENSMUSG00000039166	1
ENSMUSG00000039206	1
ENSMUSG00000039304	1
ENSMUSG00000039349	1
ENSMUSG00000039450	1
ENSMUSG00000039740	1
ENSMUSG00000040016	1
ENSMUSG00000040097	1
ENSMUSG00000040170	1
ENSMUSG00000040254	1
ENSMUSG00000040351	1
ENSMUSG00000040412	1
ENSMUSG00000040473	1
ENSMUSG00000040564	1
ENSMUSG00000040808	1
ENSMUSG00000040809	1
ENSMUSG00000040938	1
ENSMUSG00000040952	1
ENSMUSG00000041272	1
ENSMUSG00000041453	1
ENSMUSG00000041623	1
ENSMUSG00000041642	1
ENSMUSG00000041841	1
ENSMUSG00000041886	1
ENSMUSG00000041920	1
ENSMUSG00000041939	1
ENSMUSG00000042116	1
ENSMUSG00000042229	1
ENSMUSG00000042726	1
ENSMUSG00000043162	1
ENSMUSG00000044005	1
ENSMUSG00000044177	1
ENSMUSG00000044197	1
ENSMUSG00000044674	1
ENSMUSG00000044734	1
ENSMUSG00000045917	1
ENSMUSG00000046324	1
ENSMUSG00000046364	1
ENSMUSG00000046949	1
ENSMUSG00000047139	1
ENSMUSG00000047180	1
ENSMUSG00000047228	1
ENSMUSG00000047230	1
ENSMUSG00000047797	1
ENSMUSG00000047843	1
ENSMUSG00000048240	1
ENSMUSG00000048330	1
ENSMUSG00000048458	1
ENSMUSG00000048578	1
ENSMUSG00000049091	1
ENSMUSG00000049265	1
ENSMUSG00000049287	1
ENSMUSG00000049583	1
ENSMUSG00000050103	1
ENSMUSG00000050244	1
ENSMUSG00000050621	1
ENSMUSG00000050953	1
ENSMUSG00000051375	1
ENSMUSG00000051747	1
ENSMUSG00000052085	1
ENSMUSG00000052146	1
ENSMUSG00000052212	1
ENSMUSG00000052295	1
ENSMUSG00000052406	1
ENSMUSG00000052684	1
ENSMUSG00000052776	1
ENSMUSG00000052837	1
ENSMUSG00000053334	1
ENSMUSG00000053644	1
ENSMUSG00000053931	1
ENSMUSG00000054072	1
ENSMUSG00000054321	1
ENSMUSG00000055172	1
ENSMUSG00000055413	1
ENSMUSG00000055561	1
ENSMUSG00000056050	1
ENSMUSG00000056749	1
ENSMUSG00000057069	1
ENSMUSG00000057246	1
ENSMUSG00000057561	1
ENSMUSG00000057596	1
ENSMUSG00000057841	1
ENSMUSG00000058258	1
ENSMUSG00000058558	1
ENSMUSG00000058952	1
ENSMUSG00000059447	1
ENSMUSG00000059743	1
ENSMUSG00000060188	1
ENSMUSG00000060459	1
ENSMUSG00000060550	1
ENSMUSG00000060703	1
ENSMUSG00000060802	1
ENSMUSG00000060962	1
ENSMUSG00000061232	1
ENSMUSG00000061315	1
ENSMUSG00000061461	1
ENSMUSG00000061518	1
ENSMUSG00000061718	1
ENSMUSG00000061947	1
ENSMUSG00000062006	1
ENSMUSG00000062328	1
ENSMUSG00000063011	1
ENSMUSG00000063889	1
ENSMUSG00000064181	1
ENSMUSG00000064246	1
ENSMUSG00000064373	1
ENSMUSG00000065954	1
ENSMUSG00000066441	1
ENSMUSG00000066607	1
ENSMUSG00000066838	1
ENSMUSG00000067235	1
ENSMUSG00000067279	1
ENSMUSG00000067341	1
ENSMUSG00000069516	1
ENSMUSG00000069805	1
ENSMUSG00000070493	1
ENSMUSG00000071072	1
ENSMUSG00000072596	1
ENSMUSG00000072623	1
ENSMUSG00000072949	1
ENSMUSG00000073409	1
ENSMUSG00000073411	1
ENSMUSG00000073418	1
ENSMUSG00000073481	1
ENSMUSG00000073555	1
ENSMUSG00000073565	1
ENSMUSG00000074064	1
ENSMUSG00000074129	1
ENSMUSG00000074141	1
ENSMUSG00000074151	1
ENSMUSG00000074361	1
ENSMUSG00000074505	1
ENSMUSG00000074578	1
ENSMUSG00000074749	1
ENSMUSG00000075705	1
ENSMUSG00000076435	1
ENSMUSG00000076617	1
ENSMUSG00000078945	1
ENSMUSG00000078974	1
ENSMUSG00000079017	1
ENSMUSG00000079057	1
ENSMUSG00000079435	1
ENSMUSG00000079491	1
ENSMUSG00000079505	1
ENSMUSG00000079641	1
ENSMUSG00000082286	1
ENSMUSG00000083282	1
ENSMUSG00000083705	1
ENSMUSG00000084910	1
ENSMUSG00000086841	1
ENSMUSG00000087166	1
ENSMUSG00000087247	1
ENSMUSG00000090523	1
ENSMUSG00000090733	1
ENSMUSG00000090862	1
ENSMUSG00000090942	1
ENSMUSG00000091705	1
ENSMUSG00000092178	1
ENSMUSG00000095041	1
ENSMUSG00000096727	1
ENSMUSG00000097448	1
ENSMUSG00000100106	1
ENSMUSG00000102252	1
ENSMUSG00000102717	1
ENSMUSG00000103749	1
ENSMUSG00000000056	2
ENSMUSG00000000058	2
ENSMUSG00000000142	2
ENSMUSG00000000159	2
ENSMUSG00000000184	2
ENSMUSG00000000385	2
ENSMUSG00000000531	2
ENSMUSG00000000627	2
ENSMUSG00000000901	2
ENSMUSG00000001025	2
ENSMUSG00000001300	2
ENSMUSG00000001496	2
ENSMUSG00000001552	2
ENSMUSG00000001761	2
ENSMUSG00000002980	2
ENSMUSG00000003545	2
ENSMUSG00000004044	2
ENSMUSG00000004552	2
ENSMUSG00000004562	2
ENSMUSG00000004665	2
ENSMUSG00000004892	2
ENSMUSG00000005615	2
ENSMUSG00000005968	2
ENSMUSG00000006356	2
ENSMUSG00000006411	2
ENSMUSG00000006445	2
ENSMUSG00000006585	2
ENSMUSG00000007039	2
ENSMUSG00000007655	2
ENSMUSG00000008398	2
ENSMUSG00000009114	2
ENSMUSG00000009418	2
ENSMUSG00000013833	2
ENSMUSG00000014846	2
ENSMUSG00000015189	2
ENSMUSG00000015222	2
ENSMUSG00000015452	2
ENSMUSG00000015932	2
ENSMUSG00000016262	2
ENSMUSG00000016382	2
ENSMUSG00000016541	2
ENSMUSG00000016559	2
ENSMUSG00000016995	2
ENSMUSG00000017466	2
ENSMUSG00000018199	2
ENSMUSG00000018217	2
ENSMUSG00000018476	2
ENSMUSG00000018593	2
ENSMUSG00000018666	2
ENSMUSG00000018800	2
ENSMUSG00000018983	2
ENSMUSG00000019851	2
ENSMUSG00000019872	2
ENSMUSG00000019961	2
ENSMUSG00000019978	2
ENSMUSG00000020038	2
ENSMUSG00000020044	2
ENSMUSG00000020086	2
ENSMUSG00000020122	2
ENSMUSG00000020176	2
ENSMUSG00000020205	2
ENSMUSG00000020315	2
ENSMUSG00000020467	2
ENSMUSG00000020538	2
ENSMUSG00000020592	2
ENSMUSG00000020593	2
ENSMUSG00000020642	2
ENSMUSG00000020679	2
ENSMUSG00000020695	2
ENSMUSG00000020846	2
ENSMUSG00000020900	2
ENSMUSG00000020911	2
ENSMUSG00000020914	2
ENSMUSG00000020930	2
ENSMUSG00000021057	2
ENSMUSG00000021109	2
ENSMUSG00000021144	2
ENSMUSG00000021179	2
ENSMUSG00000021253	2
ENSMUSG00000021411	2
ENSMUSG00000021638	2
ENSMUSG00000021662	2
ENSMUSG00000021678	2
ENSMUSG00000021838	2
ENSMUSG00000021930	2
ENSMUSG00000021990	2
ENSMUSG00000022021	2
ENSMUSG00000022043	2
ENSMUSG00000022048	2
ENSMUSG00000022099	2
ENSMUSG00000022176	2
ENSMUSG00000022231	2
ENSMUSG00000022240	2
ENSMUSG00000022272	2
ENSMUSG00000022297	2
ENSMUSG00000022312	2
ENSMUSG00000022314	2
ENSMUSG00000022382	2
ENSMUSG00000022420	2
ENSMUSG00000022437	2
ENSMUSG00000022505	2
ENSMUSG00000022519	2
ENSMUSG00000022553	2
ENSMUSG00000022565	2
ENSMUSG00000022686	2
ENSMUSG00000022793	2
ENSMUSG00000022883	2
ENSMUSG00000022892	2
ENSMUSG00000022895	2
ENSMUSG00000022949	2
ENSMUSG00000023036	2
ENSMUSG00000023043	2
ENSMUSG00000023411	2
ENSMUSG00000023827	2
ENSMUSG00000023886	2
ENSMUSG00000023909	2
ENSMUSG00000023927	2
ENSMUSG00000023972	2
ENSMUSG00000024044	2
ENSMUSG00000024048	2
ENSMUSG00000024236	2
ENSMUSG00000024413	2
ENSMUSG00000024421	2
ENSMUSG00000024479	2
ENSMUSG00000024511	2
ENSMUSG00000024538	2
ENSMUSG00000024598	2
ENSMUSG00000024642	2
ENSMUSG00000024665	2
ENSMUSG00000024691	2
ENSMUSG00000024712	2
ENSMUSG00000024747	2
ENSMUSG00000024940	2
ENSMUSG00000024976	2
ENSMUSG00000024981	2
ENSMUSG00000024998	2
ENSMUSG00000025026	2
ENSMUSG00000025203	2
ENSMUSG00000025323	2
ENSMUSG00000025510	2
ENSMUSG00000025557	2
ENSMUSG00000025656	2
ENSMUSG00000025666	2
ENSMUSG00000025810	2
ENSMUSG00000025867	2
ENSMUSG00000025969	2
ENSMUSG00000026070	2
ENSMUSG00000026077	2
ENSMUSG00000026235	2
ENSMUSG00000026238	2
ENSMUSG00000026347	2
ENSMUSG00000026355	2
ENSMUSG00000026389	2
ENSMUSG00000026404	2
ENSMUSG00000026411	2
ENSMUSG00000026421	2
ENSMUSG00000026436	2
ENSMUSG00000026457	2
ENSMUSG00000026479	2
ENSMUSG00000026509	2
ENSMUSG00000026604	2
ENSMUSG00000026605	2
ENSMUSG00000026639	2
ENSMUSG00000026796	2
ENSMUSG00000026811	2
ENSMUSG00000026879	2
ENSMUSG00000026883	2
ENSMUSG00000026994	2
ENSMUSG00000027011	2
ENSMUSG00000027015	2
ENSMUSG00000027186	2
ENSMUSG00000027276	2
ENSMUSG00000027377	2
ENSMUSG00000027420	2
ENSMUSG00000027520	2
ENSMUSG00000027524	2
ENSMUSG00000027602	2
ENSMUSG00000027712	2
ENSMUSG00000027784	2
ENSMUSG00000027797	2
ENSMUSG00000027820	2
ENSMUSG00000027831	2
ENSMUSG00000027858	2
ENSMUSG00000027864	2
ENSMUSG00000028024	2
ENSMUSG00000028047	2
ENSMUSG00000028059	2
ENSMUSG00000028063	2
ENSMUSG00000028152	2
ENSMUSG00000028161	2
ENSMUSG00000028173	2
ENSMUSG00000028184	2
ENSMUSG00000028195	2
ENSMUSG00000028393	2
ENSMUSG00000028488	2
ENSMUSG00000028542	2
ENSMUSG00000028763	2
ENSMUSG00000028789	2
ENSMUSG00000028790	2
ENSMUSG00000028832	2
ENSMUSG00000028836	2
ENSMUSG00000029055	2
ENSMUSG00000029103	2
ENSMUSG00000029146	2
ENSMUSG00000029153	2
ENSMUSG00000029207	2
ENSMUSG00000029287	2
ENSMUSG00000029333	2
ENSMUSG00000029338	2
ENSMUSG00000029522	2
ENSMUSG00000029552	2
ENSMUSG00000029563	2
ENSMUSG00000029669	2
ENSMUSG00000029687	2
ENSMUSG00000029705	2
ENSMUSG00000029710	2
ENSMUSG00000029863	2
ENSMUSG00000029869	2
ENSMUSG00000030022	2
ENSMUSG00000030095	2
ENSMUSG00000030122	2
ENSMUSG00000030208	2
ENSMUSG00000030213	2
ENSMUSG00000030257	2
ENSMUSG00000030315	2
ENSMUSG00000030342	2
ENSMUSG00000030447	2
ENSMUSG00000030509	2
ENSMUSG00000030605	2
ENSMUSG00000030739	2
ENSMUSG00000030770	2
ENSMUSG00000030849	2
ENSMUSG00000030852	2
ENSMUSG00000030917	2
ENSMUSG00000031004	2
ENSMUSG00000031075	2
ENSMUSG00000031112	2
ENSMUSG00000031274	2
ENSMUSG00000031328	2
ENSMUSG00000031342	2
ENSMUSG00000031391	2
ENSMUSG00000031502	2
ENSMUSG00000031503	2
ENSMUSG00000031558	2
ENSMUSG00000031617	2
ENSMUSG00000031647	2
ENSMUSG00000031659	2
ENSMUSG00000031785	2
ENSMUSG00000031790	2
ENSMUSG00000031834	2
ENSMUSG00000031881	2
ENSMUSG00000031934	2
ENSMUSG00000031983	2
ENSMUSG00000032035	2
ENSMUSG00000032058	2
ENSMUSG00000032076	2
ENSMUSG00000032220	2
ENSMUSG00000032231	2
ENSMUSG00000032261	2
ENSMUSG00000032324	2
ENSMUSG00000032332	2
ENSMUSG00000032349	2
ENSMUSG00000032352	2
ENSMUSG00000032357	2
ENSMUSG00000032374	2
ENSMUSG00000032473	2
ENSMUSG00000032547	2
ENSMUSG00000032727	2
ENSMUSG00000032875	2
ENSMUSG00000032897	2
ENSMUSG00000033308	2
ENSMUSG00000033420	2
ENSMUSG00000033436	2
ENSMUSG00000033460	2
ENSMUSG00000033581	2
ENSMUSG00000033595	2
ENSMUSG00000033610	2
ENSMUSG00000033909	2
ENSMUSG00000034127	2
ENSMUSG00000034159	2
ENSMUSG00000034171	2
ENSMUSG00000034177	2
ENSMUSG00000034220	2
ENSMUSG00000034324	2
ENSMUSG00000034379	2
ENSMUSG00000034435	2
ENSMUSG00000034593	2
ENSMUSG00000034685	2
ENSMUSG00000034848	2
ENSMUSG00000034858	2
ENSMUSG00000034867	2
ENSMUSG00000034994	2
ENSMUSG00000035000	2
ENSMUSG00000035435	2
ENSMUSG00000035640	2
ENSMUSG00000035697	2
ENSMUSG00000035914	2
ENSMUSG00000036036	2
ENSMUSG00000036206	2
ENSMUSG00000036256	2
ENSMUSG00000036264	2
ENSMUSG00000036306	2
ENSMUSG00000036585	2
ENSMUSG00000036620	2
ENSMUSG00000036634	2
ENSMUSG00000036661	2
ENSMUSG00000036768	2
ENSMUSG00000036777	2
ENSMUSG00000036894	2
ENSMUSG00000036943	2
ENSMUSG00000037016	2
ENSMUSG00000037031	2
ENSMUSG00000037185	2
ENSMUSG00000037348	2
ENSMUSG00000037419	2
ENSMUSG00000037434	2
ENSMUSG00000037492	2
ENSMUSG00000037643	2
ENSMUSG00000037692	2
ENSMUSG00000037706	2
ENSMUSG00000037725	2
ENSMUSG00000037887	2
ENSMUSG00000037902	2
ENSMUSG00000037926	2
ENSMUSG00000038070	2
ENSMUSG00000038119	2
ENSMUSG00000038212	2
ENSMUSG00000038296	2
ENSMUSG00000038371	2
ENSMUSG00000038702	2
ENSMUSG00000038732	2
ENSMUSG00000038879	2
ENSMUSG00000038893	2
ENSMUSG00000038967	2
ENSMUSG00000039046	2
ENSMUSG00000039087	2
ENSMUSG00000039164	2
ENSMUSG00000039220	2
ENSMUSG00000039382	2
ENSMUSG00000039452	2
ENSMUSG00000039457	2
ENSMUSG00000039470	2
ENSMUSG00000039672	2
ENSMUSG00000039741	2
ENSMUSG00000039852	2
ENSMUSG00000039953	2
ENSMUSG00000039982	2
ENSMUSG00000040093	2
ENSMUSG00000040152	2
ENSMUSG00000040322	2
ENSMUSG00000040339	2
ENSMUSG00000040543	2
ENSMUSG00000040653	2
ENSMUSG00000040681	2
ENSMUSG00000040690	2
ENSMUSG00000040852	2
ENSMUSG00000040964	2
ENSMUSG00000041189	2
ENSMUSG00000041498	2
ENSMUSG00000041560	2
ENSMUSG00000041570	2
ENSMUSG00000041688	2
ENSMUSG00000041779	2
ENSMUSG00000041782	2
ENSMUSG00000041959	2
ENSMUSG00000041995	2
ENSMUSG00000042029	2
ENSMUSG00000042035	2
ENSMUSG00000042268	2
ENSMUSG00000042306	2
ENSMUSG00000042429	2
ENSMUSG00000042451	2
ENSMUSG00000042675	2
ENSMUSG00000042724	2
ENSMUSG00000042834	2
ENSMUSG00000043015	2
ENSMUSG00000043496	2
ENSMUSG00000043671	2
ENSMUSG00000044864	2
ENSMUSG00000045394	2
ENSMUSG00000045414	2
ENSMUSG00000045854	2
ENSMUSG00000046240	2
ENSMUSG00000046312	2
ENSMUSG00000046711	2
ENSMUSG00000046733	2
ENSMUSG00000047181	2
ENSMUSG00000047409	2
ENSMUSG00000048285	2
ENSMUSG00000048332	2
ENSMUSG00000048376	2
ENSMUSG00000049047	2
ENSMUSG00000049313	2
ENSMUSG00000049382	2
ENSMUSG00000049493	2
ENSMUSG00000049577	2
ENSMUSG00000049866	2
ENSMUSG00000050271	2
ENSMUSG00000050288	2
ENSMUSG00000050335	2
ENSMUSG00000050530	2
ENSMUSG00000050854	2
ENSMUSG00000051043	2
ENSMUSG00000051669	2
ENSMUSG00000051726	2
ENSMUSG00000052105	2
ENSMUSG00000052117	2
ENSMUSG00000052302	2
ENSMUSG00000052593	2
ENSMUSG00000052911	2
ENSMUSG00000053093	2
ENSMUSG00000053470	2
ENSMUSG00000053646	2
ENSMUSG00000053687	2
ENSMUSG00000054619	2
ENSMUSG00000054640	2
ENSMUSG00000054843	2
ENSMUSG00000054986	2
ENSMUSG00000055333	2
ENSMUSG00000055612	2
ENSMUSG00000055737	2
ENSMUSG00000055917	2
ENSMUSG00000056091	2
ENSMUSG00000056220	2
ENSMUSG00000056900	2
ENSMUSG00000056917	2
ENSMUSG00000056973	2
ENSMUSG00000056999	2
ENSMUSG00000057193	2
ENSMUSG00000057315	2
ENSMUSG00000057614	2
ENSMUSG00000057719	2
ENSMUSG00000057751	2
ENSMUSG00000057948	2
ENSMUSG00000057969	2
ENSMUSG00000058254	2
ENSMUSG00000058655	2
ENSMUSG00000058756	2
ENSMUSG00000059325	2
ENSMUSG00000059475	2
ENSMUSG00000059824	2
ENSMUSG00000060206	2
ENSMUSG00000060301	2
ENSMUSG00000060376	2
ENSMUSG00000060671	2
ENSMUSG00000060985	2
ENSMUSG00000061111	2
ENSMUSG00000061175	2
ENSMUSG00000062115	2
ENSMUSG00000062901	2
ENSMUSG00000066233	2
ENSMUSG00000066357	2
ENSMUSG00000066438	2
ENSMUSG00000066456	2
ENSMUSG00000067219	2
ENSMUSG00000067276	2
ENSMUSG00000067786	2
ENSMUSG00000068566	2
ENSMUSG00000068735	2
ENSMUSG00000068854	2
ENSMUSG00000068876	2
ENSMUSG00000070047	2
ENSMUSG00000070056	2
ENSMUSG00000071506	2
ENSMUSG00000071723	2
ENSMUSG00000073643	2
ENSMUSG00000073879	2
ENSMUSG00000074364	2
ENSMUSG00000074476	2
ENSMUSG00000075028	2
ENSMUSG00000075420	2
ENSMUSG00000075592	2
ENSMUSG00000078670	2
ENSMUSG00000079164	2
ENSMUSG00000079465	2
ENSMUSG00000081739	2
ENSMUSG00000086324	2
ENSMUSG00000090394	2
ENSMUSG00000091337	2
ENSMUSG00000091542	2
ENSMUSG00000092060	2
ENSMUSG00000094626	2
ENSMUSG00000095098	2
ENSMUSG00000095115	2
ENSMUSG00000096210	2
ENSMUSG00000096780	2
ENSMUSG00000096992	2
ENSMUSG00000097208	2
ENSMUSG00000097589	2
ENSMUSG00000103475	2
ENSMUSG00000104022	2
ENSMUSG00000104376	2
ENSMUSG00000000759	3
ENSMUSG00000000776	3
ENSMUSG00000001151	3
ENSMUSG00000001774	3
ENSMUSG00000002625	3
ENSMUSG00000003134	3
ENSMUSG00000003526	3
ENSMUSG00000004040	3
ENSMUSG00000004896	3
ENSMUSG00000004936	3
ENSMUSG00000006154	3
ENSMUSG00000006456	3
ENSMUSG00000007850	3
ENSMUSG00000008305	3
ENSMUSG00000010453	3
ENSMUSG00000014778	3
ENSMUSG00000014786	3
ENSMUSG00000015605	3
ENSMUSG00000015647	3
ENSMUSG00000017861	3
ENSMUSG00000018379	3
ENSMUSG00000018537	3
ENSMUSG00000019856	3
ENSMUSG00000019907	3
ENSMUSG00000019916	3
ENSMUSG00000019986	3
ENSMUSG00000020069	3
ENSMUSG00000020074	3
ENSMUSG00000020075	3
ENSMUSG00000020256	3
ENSMUSG00000020263	3
ENSMUSG00000020288	3
ENSMUSG00000020290	3
ENSMUSG00000020361	3
