gene	cluster
ENSMUSG00000031065	1
ENSMUSG00000031138	1
ENSMUSG00000031214	1
ENSMUSG00000031337	1
ENSMUSG00000031357	1
ENSMUSG00000031360	1
ENSMUSG00000031365	1
ENSMUSG00000031392	1
ENSMUSG00000031393	1
ENSMUSG00000031502	1
ENSMUSG00000031503	1
ENSMUSG00000031555	1
ENSMUSG00000031700	1
ENSMUSG00000031758	1
ENSMUSG00000031785	1
ENSMUSG00000031861	1
ENSMUSG00000031958	1
ENSMUSG00000032012	1
ENSMUSG00000032035	1
ENSMUSG00000032122	1
ENSMUSG00000032413	1
ENSMUSG00000032536	1
ENSMUSG00000033377	1
ENSMUSG00000033526	1
ENSMUSG00000033538	1
ENSMUSG00000033545	1
ENSMUSG00000033565	1
ENSMUSG00000033909	1
ENSMUSG00000034055	1
ENSMUSG00000034377	1
ENSMUSG00000034462	1
ENSMUSG00000034707	1
ENSMUSG00000035284	1
ENSMUSG00000035649	1
ENSMUSG00000035934	1
ENSMUSG00000035967	1
ENSMUSG00000036435	1
ENSMUSG00000036585	1
ENSMUSG00000036667	1
ENSMUSG00000036955	1
ENSMUSG00000036989	1
ENSMUSG00000037003	1
ENSMUSG00000037032	1
ENSMUSG00000037411	1
ENSMUSG00000037492	1
ENSMUSG00000037887	1
ENSMUSG00000038173	1
ENSMUSG00000038347	1
ENSMUSG00000038508	1
ENSMUSG00000038540	1
ENSMUSG00000038806	1
ENSMUSG00000039782	1
ENSMUSG00000039844	1
ENSMUSG00000039886	1
ENSMUSG00000041380	1
ENSMUSG00000041417	1
ENSMUSG00000041439	1
ENSMUSG00000041658	1
ENSMUSG00000041695	1
ENSMUSG00000041842	1
ENSMUSG00000041935	1
ENSMUSG00000042271	1
ENSMUSG00000042284	1
ENSMUSG00000042401	1
ENSMUSG00000042460	1
ENSMUSG00000042485	1
ENSMUSG00000042677	1
ENSMUSG00000042700	1
ENSMUSG00000042750	1
ENSMUSG00000043003	1
ENSMUSG00000043019	1
ENSMUSG00000043091	1
ENSMUSG00000043881	1
ENSMUSG00000044206	1
ENSMUSG00000044712	1
ENSMUSG00000044763	1
ENSMUSG00000044783	1
ENSMUSG00000045038	1
ENSMUSG00000045441	1
ENSMUSG00000045639	1
ENSMUSG00000046962	1
ENSMUSG00000047694	1
ENSMUSG00000047735	1
ENSMUSG00000048126	1
ENSMUSG00000050064	1
ENSMUSG00000050530	1
ENSMUSG00000052415	1
ENSMUSG00000052727	1
ENSMUSG00000052861	1
ENSMUSG00000053580	1
ENSMUSG00000054364	1
ENSMUSG00000054932	1
ENSMUSG00000055148	1
ENSMUSG00000055976	1
ENSMUSG00000056054	1
ENSMUSG00000056313	1
ENSMUSG00000056429	1
ENSMUSG00000057246	1
ENSMUSG00000058290	1
ENSMUSG00000058756	1
ENSMUSG00000058997	1
ENSMUSG00000059495	1
ENSMUSG00000059588	1
ENSMUSG00000060002	1
ENSMUSG00000061601	1
ENSMUSG00000063382	1
ENSMUSG00000063972	1
ENSMUSG00000064337	1
ENSMUSG00000064341	1
ENSMUSG00000065987	1
ENSMUSG00000066278	1
ENSMUSG00000066687	1
ENSMUSG00000066842	1
ENSMUSG00000067206	1
ENSMUSG00000067653	1
ENSMUSG00000067851	1
ENSMUSG00000070002	1
ENSMUSG00000071302	1
ENSMUSG00000072941	1
ENSMUSG00000073771	1
ENSMUSG00000075307	1
ENSMUSG00000079011	1
ENSMUSG00000079429	1
ENSMUSG00000079450	1
ENSMUSG00000085148	1
ENSMUSG00000086320	1
ENSMUSG00000092274	1
ENSMUSG00000092390	1
ENSMUSG00000092500	1
ENSMUSG00000093327	1
ENSMUSG00000095609	1
ENSMUSG00000096054	1
ENSMUSG00000096255	1
ENSMUSG00000096606	1
ENSMUSG00000096780	1
ENSMUSG00000097815	1
ENSMUSG00000099375	1
ENSMUSG00000100215	1
ENSMUSG00000100502	1
ENSMUSG00000101625	1
ENSMUSG00000102917	1
ENSMUSG00000103013	1
ENSMUSG00000103357	1
ENSMUSG00000000303	2
ENSMUSG00000000359	2
ENSMUSG00000000708	2
ENSMUSG00000001751	2
ENSMUSG00000002043	2
ENSMUSG00000002365	2
ENSMUSG00000002409	2
ENSMUSG00000002897	2
ENSMUSG00000003161	2
ENSMUSG00000003355	2
ENSMUSG00000003379	2
ENSMUSG00000003452	2
ENSMUSG00000003541	2
ENSMUSG00000004317	2
ENSMUSG00000004383	2
ENSMUSG00000005580	2
ENSMUSG00000006411	2
ENSMUSG00000011114	2
ENSMUSG00000013236	2
ENSMUSG00000015305	2
ENSMUSG00000015340	2
ENSMUSG00000015709	2
ENSMUSG00000016206	2
ENSMUSG00000016382	2
ENSMUSG00000016427	2
ENSMUSG00000016487	2
ENSMUSG00000016496	2
ENSMUSG00000016534	2
ENSMUSG00000017760	2
ENSMUSG00000018286	2
ENSMUSG00000019188	2
ENSMUSG00000019338	2
ENSMUSG00000019558	2
ENSMUSG00000019590	2
ENSMUSG00000019768	2
ENSMUSG00000019806	2
ENSMUSG00000019852	2
ENSMUSG00000020121	2
ENSMUSG00000020300	2
ENSMUSG00000020400	2
ENSMUSG00000020553	2
ENSMUSG00000020589	2
ENSMUSG00000020604	2
ENSMUSG00000020654	2
ENSMUSG00000020817	2
ENSMUSG00000020827	2
ENSMUSG00000020864	2
ENSMUSG00000021067	2
ENSMUSG00000021133	2
ENSMUSG00000021136	2
ENSMUSG00000021213	2
ENSMUSG00000021306	2
ENSMUSG00000021458	2
ENSMUSG00000021552	2
ENSMUSG00000021708	2
ENSMUSG00000021779	2
ENSMUSG00000021782	2
ENSMUSG00000022096	2
ENSMUSG00000022139	2
ENSMUSG00000022159	2
ENSMUSG00000022186	2
ENSMUSG00000022228	2
ENSMUSG00000022235	2
ENSMUSG00000022421	2
ENSMUSG00000022504	2
ENSMUSG00000022656	2
ENSMUSG00000022667	2
ENSMUSG00000022756	2
ENSMUSG00000022853	2
ENSMUSG00000022949	2
ENSMUSG00000022957	2
ENSMUSG00000023147	2
ENSMUSG00000023191	2
ENSMUSG00000023460	2
ENSMUSG00000023826	2
ENSMUSG00000023830	2
ENSMUSG00000023960	2
ENSMUSG00000023992	2
ENSMUSG00000024014	2
ENSMUSG00000024268	2
ENSMUSG00000024286	2
ENSMUSG00000024353	2
ENSMUSG00000024381	2
ENSMUSG00000024610	2
ENSMUSG00000024654	2
ENSMUSG00000024673	2
ENSMUSG00000024687	2
ENSMUSG00000024768	2
ENSMUSG00000024770	2
ENSMUSG00000024778	2
ENSMUSG00000024781	2
ENSMUSG00000024887	2
ENSMUSG00000024983	2
ENSMUSG00000025006	2
ENSMUSG00000025034	2
ENSMUSG00000025151	2
ENSMUSG00000025178	2
ENSMUSG00000025351	2
ENSMUSG00000025586	2
ENSMUSG00000025630	2
ENSMUSG00000025742	2
ENSMUSG00000025808	2
ENSMUSG00000025854	2
ENSMUSG00000025876	2
ENSMUSG00000025920	2
ENSMUSG00000026003	2
ENSMUSG00000026011	2
ENSMUSG00000026077	2
ENSMUSG00000026189	2
ENSMUSG00000026303	2
ENSMUSG00000026307	2
ENSMUSG00000026389	2
ENSMUSG00000026421	2
ENSMUSG00000026426	2
ENSMUSG00000026471	2
ENSMUSG00000026478	2
ENSMUSG00000026796	2
ENSMUSG00000026986	2
ENSMUSG00000027002	2
ENSMUSG00000027555	2
ENSMUSG00000027611	2
ENSMUSG00000027646	2
ENSMUSG00000027663	2
ENSMUSG00000027955	2
ENSMUSG00000027962	2
ENSMUSG00000028082	2
ENSMUSG00000028108	2
ENSMUSG00000028194	2
ENSMUSG00000028278	2
ENSMUSG00000028327	2
ENSMUSG00000028517	2
ENSMUSG00000028524	2
ENSMUSG00000028583	2
ENSMUSG00000028645	2
ENSMUSG00000028646	2
ENSMUSG00000029094	2
ENSMUSG00000029207	2
ENSMUSG00000029234	2
ENSMUSG00000029304	2
ENSMUSG00000029373	2
ENSMUSG00000029377	2
ENSMUSG00000029380	2
ENSMUSG00000029381	2
ENSMUSG00000029417	2
ENSMUSG00000029470	2
ENSMUSG00000029596	2
ENSMUSG00000029762	2
ENSMUSG00000029775	2
ENSMUSG00000029802	2
ENSMUSG00000029851	2
ENSMUSG00000030020	2
ENSMUSG00000030103	2
ENSMUSG00000030259	2
ENSMUSG00000030272	2
ENSMUSG00000030433	2
ENSMUSG00000030523	2
ENSMUSG00000030546	2
ENSMUSG00000030605	2
ENSMUSG00000030681	2
ENSMUSG00000030724	2
ENSMUSG00000030793	2
ENSMUSG00000031153	2
ENSMUSG00000031176	2
ENSMUSG00000031198	2
ENSMUSG00000031207	2
ENSMUSG00000031246	2
ENSMUSG00000031266	2
ENSMUSG00000031371	2
ENSMUSG00000031373	2
ENSMUSG00000031387	2
ENSMUSG00000031410	2
ENSMUSG00000031647	2
ENSMUSG00000032053	2
ENSMUSG00000032120	2
ENSMUSG00000032285	2
ENSMUSG00000032366	2
ENSMUSG00000032377	2
ENSMUSG00000032434	2
ENSMUSG00000032440	2
ENSMUSG00000032515	2
ENSMUSG00000032578	2
ENSMUSG00000032826	2
ENSMUSG00000033082	2
ENSMUSG00000033557	2
ENSMUSG00000034041	2
ENSMUSG00000034109	2
ENSMUSG00000034157	2
ENSMUSG00000034394	2
ENSMUSG00000034485	2
ENSMUSG00000034591	2
ENSMUSG00000034593	2
ENSMUSG00000034795	2
ENSMUSG00000035168	2
ENSMUSG00000035329	2
ENSMUSG00000035392	2
ENSMUSG00000035413	2
ENSMUSG00000035441	2
ENSMUSG00000035914	2
ENSMUSG00000036086	2
ENSMUSG00000036098	2
ENSMUSG00000036103	2
ENSMUSG00000036136	2
ENSMUSG00000036390	2
ENSMUSG00000036402	2
ENSMUSG00000036469	2
ENSMUSG00000036545	2
ENSMUSG00000036572	2
ENSMUSG00000036594	2
ENSMUSG00000036620	2
ENSMUSG00000036636	2
ENSMUSG00000036931	2
ENSMUSG00000036957	2
ENSMUSG00000036995	2
ENSMUSG00000037049	2
ENSMUSG00000037095	2
ENSMUSG00000037134	2
ENSMUSG00000037349	2
ENSMUSG00000037419	2
ENSMUSG00000037493	2
ENSMUSG00000037606	2
ENSMUSG00000037868	2
ENSMUSG00000037907	2
ENSMUSG00000037949	2
ENSMUSG00000038055	2
ENSMUSG00000038074	2
ENSMUSG00000038141	2
ENSMUSG00000038366	2
ENSMUSG00000038615	2
ENSMUSG00000038658	2
ENSMUSG00000038663	2
ENSMUSG00000038764	2
ENSMUSG00000038776	2
ENSMUSG00000038780	2
ENSMUSG00000038872	2
ENSMUSG00000038976	2
ENSMUSG00000039043	2
ENSMUSG00000039063	2
ENSMUSG00000039607	2
ENSMUSG00000039716	2
ENSMUSG00000039745	2
ENSMUSG00000039953	2
ENSMUSG00000040128	2
ENSMUSG00000040276	2
ENSMUSG00000040327	2
ENSMUSG00000040606	2
ENSMUSG00000040722	2
ENSMUSG00000040828	2
ENSMUSG00000041202	2
ENSMUSG00000041488	2
ENSMUSG00000041571	2
ENSMUSG00000041625	2
ENSMUSG00000041729	2
ENSMUSG00000041836	2
ENSMUSG00000042097	2
ENSMUSG00000042207	2
ENSMUSG00000042498	2
ENSMUSG00000042569	2
ENSMUSG00000043822	2
ENSMUSG00000043991	2
ENSMUSG00000044037	2
ENSMUSG00000044080	2
ENSMUSG00000044303	2
ENSMUSG00000044583	2
ENSMUSG00000044646	2
ENSMUSG00000044770	2
ENSMUSG00000044786	2
ENSMUSG00000045362	2
ENSMUSG00000045664	2
ENSMUSG00000045975	2
ENSMUSG00000046727	2
ENSMUSG00000046761	2
ENSMUSG00000046805	2
ENSMUSG00000046873	2
ENSMUSG00000047205	2
ENSMUSG00000047242	2
ENSMUSG00000048027	2
ENSMUSG00000048058	2
ENSMUSG00000048537	2
ENSMUSG00000048807	2
ENSMUSG00000048826	2
ENSMUSG00000048920	2
ENSMUSG00000049047	2
ENSMUSG00000049232	2
ENSMUSG00000049580	2
ENSMUSG00000050390	2
ENSMUSG00000051043	2
ENSMUSG00000051579	2
ENSMUSG00000051853	2
ENSMUSG00000051934	2
ENSMUSG00000052062	2
ENSMUSG00000052477	2
ENSMUSG00000052698	2
ENSMUSG00000053219	2
ENSMUSG00000053746	2
ENSMUSG00000054277	2
ENSMUSG00000054863	2
ENSMUSG00000055322	2
ENSMUSG00000055555	2
ENSMUSG00000057440	2
ENSMUSG00000058317	2
ENSMUSG00000058385	2
ENSMUSG00000058427	2
ENSMUSG00000058794	2
ENSMUSG00000059278	2
ENSMUSG00000060519	2
ENSMUSG00000060586	2
ENSMUSG00000060675	2
ENSMUSG00000061689	2
ENSMUSG00000061825	2
ENSMUSG00000062372	2
ENSMUSG00000062593	2
ENSMUSG00000063760	2
ENSMUSG00000064215	2
ENSMUSG00000064289	2
ENSMUSG00000064339	2
ENSMUSG00000064351	2
ENSMUSG00000064356	2
ENSMUSG00000064367	2
ENSMUSG00000064368	2
ENSMUSG00000067149	2
ENSMUSG00000067212	2
ENSMUSG00000068036	2
ENSMUSG00000070031	2
ENSMUSG00000070034	2
ENSMUSG00000070056	2
ENSMUSG00000070407	2
ENSMUSG00000070427	2
ENSMUSG00000071398	2
ENSMUSG00000072109	2
ENSMUSG00000072812	2
ENSMUSG00000073421	2
ENSMUSG00000073555	2
ENSMUSG00000073557	2
ENSMUSG00000073802	2
ENSMUSG00000073889	2
ENSMUSG00000074604	2
ENSMUSG00000075232	2
ENSMUSG00000075611	2
ENSMUSG00000076609	2
ENSMUSG00000076617	2
ENSMUSG00000079190	2
ENSMUSG00000079298	2
ENSMUSG00000079418	2
ENSMUSG00000079435	2
ENSMUSG00000079547	2
ENSMUSG00000079641	2
ENSMUSG00000079808	2
ENSMUSG00000086712	2
ENSMUSG00000089672	2
ENSMUSG00000089682	2
ENSMUSG00000090942	2
ENSMUSG00000091512	2
ENSMUSG00000093861	2
ENSMUSG00000093894	2
ENSMUSG00000094006	2
ENSMUSG00000094088	2
ENSMUSG00000094797	2
ENSMUSG00000095041	2
ENSMUSG00000095351	2
ENSMUSG00000095589	2
ENSMUSG00000095630	2
ENSMUSG00000097558	2
ENSMUSG00000097736	2
ENSMUSG00000000253	3
ENSMUSG00000000562	3
ENSMUSG00000001229	3
ENSMUSG00000001247	3
ENSMUSG00000001687	3
ENSMUSG00000001785	3
ENSMUSG00000002147	3
ENSMUSG00000002957	3
ENSMUSG00000002985	3
ENSMUSG00000003068	3
ENSMUSG00000003154	3
ENSMUSG00000003282	3
ENSMUSG00000003484	3
ENSMUSG00000003746	3
ENSMUSG00000004665	3
ENSMUSG00000005803	3
ENSMUSG00000006019	3
ENSMUSG00000006310	3
ENSMUSG00000006517	3
ENSMUSG00000006705	3
ENSMUSG00000007613	3
ENSMUSG00000015745	3
ENSMUSG00000015944	3
ENSMUSG00000018965	3
ENSMUSG00000019055	3
ENSMUSG00000019838	3
ENSMUSG00000020009	3
ENSMUSG00000020027	3
ENSMUSG00000020029	3
ENSMUSG00000020160	3
ENSMUSG00000020368	3
ENSMUSG00000020437	3
ENSMUSG00000020453	3
ENSMUSG00000020737	3
ENSMUSG00000020838	3
ENSMUSG00000020921	3
ENSMUSG00000021728	3
ENSMUSG00000021846	3
ENSMUSG00000021880	3
ENSMUSG00000022102	3
ENSMUSG00000022103	3
ENSMUSG00000022479	3
ENSMUSG00000022744	3
ENSMUSG00000022817	3
ENSMUSG00000022818	3
ENSMUSG00000022864	3
ENSMUSG00000022952	3
ENSMUSG00000023079	3
ENSMUSG00000023169	3
ENSMUSG00000024042	3
ENSMUSG00000024236	3
ENSMUSG00000024576	3
ENSMUSG00000024856	3
ENSMUSG00000024913	3
ENSMUSG00000025076	3
ENSMUSG00000025213	3
ENSMUSG00000025584	3
ENSMUSG00000025804	3
ENSMUSG00000026317	3
ENSMUSG00000026458	3
ENSMUSG00000026656	3
ENSMUSG00000026833	3
ENSMUSG00000026979	3
ENSMUSG00000027304	3
ENSMUSG00000027330	3
ENSMUSG00000027506	3
ENSMUSG00000027639	3
ENSMUSG00000027641	3
ENSMUSG00000027782	3
ENSMUSG00000027890	3
ENSMUSG00000027994	3
ENSMUSG00000028124	3
ENSMUSG00000028343	3
ENSMUSG00000028480	3
ENSMUSG00000028550	3
ENSMUSG00000028820	3
ENSMUSG00000028914	3
ENSMUSG00000028931	3
ENSMUSG00000029163	3
ENSMUSG00000029204	3
ENSMUSG00000029265	3
ENSMUSG00000029863	3
ENSMUSG00000030091	3
ENSMUSG00000030123	3
ENSMUSG00000030232	3
ENSMUSG00000030474	3
ENSMUSG00000030560	3
ENSMUSG00000030830	3
ENSMUSG00000031015	3
ENSMUSG00000031144	3
ENSMUSG00000031385	3
ENSMUSG00000031778	3
ENSMUSG00000031838	3
ENSMUSG00000032202	3
ENSMUSG00000032311	3
ENSMUSG00000032381	3
ENSMUSG00000032554	3
ENSMUSG00000032725	3
ENSMUSG00000032860	3
ENSMUSG00000033319	3
ENSMUSG00000033416	3
ENSMUSG00000033857	3
ENSMUSG00000033943	3
ENSMUSG00000033960	3
ENSMUSG00000034413	3
ENSMUSG00000035954	3
ENSMUSG00000036023	3
ENSMUSG00000037185	3
ENSMUSG00000037217	3
ENSMUSG00000037318	3
ENSMUSG00000037605	3
ENSMUSG00000037661	3
ENSMUSG00000037795	3
ENSMUSG00000038178	3
ENSMUSG00000038244	3
ENSMUSG00000038623	3
ENSMUSG00000038775	3
ENSMUSG00000038843	3
ENSMUSG00000039013	3
ENSMUSG00000039109	3
ENSMUSG00000039176	3
ENSMUSG00000039697	3
ENSMUSG00000040093	3
ENSMUSG00000040158	3
ENSMUSG00000040325	3
ENSMUSG00000040345	3
ENSMUSG00000040383	3
ENSMUSG00000041220	3
ENSMUSG00000041966	3
ENSMUSG00000042198	3
ENSMUSG00000042286	3
ENSMUSG00000042826	3
ENSMUSG00000043832	3
ENSMUSG00000045658	3
ENSMUSG00000045962	3
ENSMUSG00000046168	3
ENSMUSG00000046245	3
ENSMUSG00000046410	3
ENSMUSG00000046417	3
ENSMUSG00000046711	3
ENSMUSG00000049164	3
ENSMUSG00000049999	3
ENSMUSG00000050212	3
ENSMUSG00000050244	3
ENSMUSG00000051811	3
ENSMUSG00000052160	3
ENSMUSG00000053604	3
ENSMUSG00000056498	3
ENSMUSG00000056673	3
ENSMUSG00000056999	3
ENSMUSG00000057596	3
ENSMUSG00000058093	3
ENSMUSG00000060063	3
ENSMUSG00000060131	3
ENSMUSG00000060568	3
ENSMUSG00000060791	3
ENSMUSG00000061100	3
ENSMUSG00000061815	3
ENSMUSG00000061859	3
ENSMUSG00000062585	3
ENSMUSG00000063229	3
ENSMUSG00000063856	3
ENSMUSG00000064023	3
ENSMUSG00000066000	3
ENSMUSG00000068457	3
ENSMUSG00000069805	3
ENSMUSG00000070524	3
ENSMUSG00000072762	3
ENSMUSG00000073412	3
ENSMUSG00000073982	3
ENSMUSG00000074796	3
ENSMUSG00000075284	3
ENSMUSG00000078440	3
ENSMUSG00000078780	3
ENSMUSG00000079227	3
ENSMUSG00000079445	3
ENSMUSG00000085438	3
ENSMUSG00000085795	3
ENSMUSG00000086862	3
ENSMUSG00000097971	3
ENSMUSG00000001228	4
ENSMUSG00000001403	4
ENSMUSG00000001517	4
ENSMUSG00000001525	4
ENSMUSG00000001552	4
ENSMUSG00000002055	4
ENSMUSG00000002289	4
ENSMUSG00000002477	4
ENSMUSG00000002870	4
ENSMUSG00000003420	4
ENSMUSG00000003778	4
ENSMUSG00000003779	4
ENSMUSG00000004880	4
ENSMUSG00000005057	4
ENSMUSG00000005233	4
ENSMUSG00000005410	4
ENSMUSG00000005413	4
ENSMUSG00000005470	4
ENSMUSG00000006333	4
ENSMUSG00000006398	4
ENSMUSG00000006498	4
ENSMUSG00000006585	4
ENSMUSG00000006589	4
ENSMUSG00000006678	4
ENSMUSG00000006715	4
ENSMUSG00000009633	4
ENSMUSG00000010362	4
ENSMUSG00000012443	4
ENSMUSG00000015749	4
ENSMUSG00000015880	4
ENSMUSG00000017716	4
ENSMUSG00000017861	4
ENSMUSG00000018381	4
ENSMUSG00000019942	4
ENSMUSG00000019961	4
ENSMUSG00000020038	4
ENSMUSG00000020102	4
ENSMUSG00000020185	4
ENSMUSG00000020330	4
ENSMUSG00000020349	4
ENSMUSG00000020493	4
ENSMUSG00000020649	4
ENSMUSG00000020808	4
ENSMUSG00000020897	4
ENSMUSG00000020914	4
ENSMUSG00000021149	4
ENSMUSG00000021185	4
ENSMUSG00000021326	4
ENSMUSG00000021485	4
ENSMUSG00000021508	4
ENSMUSG00000021569	4
ENSMUSG00000021754	4
ENSMUSG00000021811	4
ENSMUSG00000022009	4
ENSMUSG00000022021	4
ENSMUSG00000022033	4
ENSMUSG00000022034	4
ENSMUSG00000022120	4
ENSMUSG00000022234	4
ENSMUSG00000022314	4
ENSMUSG00000022322	4
ENSMUSG00000022391	4
ENSMUSG00000022408	4
ENSMUSG00000022601	4
ENSMUSG00000022881	4
ENSMUSG00000023015	4
ENSMUSG00000023505	4
ENSMUSG00000023908	4
ENSMUSG00000023919	4
ENSMUSG00000023940	4
ENSMUSG00000024056	4
ENSMUSG00000024217	4
ENSMUSG00000024319	4
ENSMUSG00000024507	4
ENSMUSG00000024521	4
ENSMUSG00000024556	4
ENSMUSG00000024590	4
ENSMUSG00000024640	4
ENSMUSG00000024791	4
ENSMUSG00000024795	4
ENSMUSG00000024989	4
ENSMUSG00000025364	4
ENSMUSG00000025395	4
ENSMUSG00000025613	4
ENSMUSG00000025758	4
ENSMUSG00000025766	4
ENSMUSG00000026039	4
ENSMUSG00000026238	4
ENSMUSG00000026274	4
ENSMUSG00000026496	4
ENSMUSG00000026605	4
ENSMUSG00000026622	4
ENSMUSG00000026669	4
ENSMUSG00000026683	4
ENSMUSG00000026779	4
ENSMUSG00000026809	4
ENSMUSG00000026873	4
ENSMUSG00000027018	4
ENSMUSG00000027111	4
ENSMUSG00000027134	4
ENSMUSG00000027203	4
ENSMUSG00000027306	4
ENSMUSG00000027323	4
ENSMUSG00000027326	4
ENSMUSG00000027331	4
ENSMUSG00000027339	4
ENSMUSG00000027353	4
ENSMUSG00000027379	4
ENSMUSG00000027469	4
ENSMUSG00000027488	4
ENSMUSG00000027496	4
ENSMUSG00000027699	4
ENSMUSG00000027715	4
ENSMUSG00000027883	4
ENSMUSG00000028066	4
ENSMUSG00000028068	4
ENSMUSG00000028175	4
ENSMUSG00000028195	4
ENSMUSG00000028312	4
ENSMUSG00000028333	4
ENSMUSG00000028445	4
ENSMUSG00000028484	4
ENSMUSG00000028551	4
ENSMUSG00000028560	4
ENSMUSG00000028678	4
ENSMUSG00000028718	4
ENSMUSG00000028832	4
ENSMUSG00000028859	4
ENSMUSG00000028873	4
ENSMUSG00000029177	4
ENSMUSG00000029414	4
ENSMUSG00000029449	4
ENSMUSG00000029516	4
ENSMUSG00000029687	4
ENSMUSG00000029701	4
ENSMUSG00000029730	4
ENSMUSG00000029836	4
ENSMUSG00000029910	4
ENSMUSG00000030031	4
ENSMUSG00000030346	4
ENSMUSG00000030539	4
ENSMUSG00000030619	4
ENSMUSG00000030677	4
ENSMUSG00000030867	4
ENSMUSG00000030978	4
ENSMUSG00000031004	4
ENSMUSG00000031262	4
ENSMUSG00000031504	4
ENSMUSG00000031697	4
ENSMUSG00000031825	4
ENSMUSG00000031827	4
ENSMUSG00000031939	4
ENSMUSG00000032218	4
ENSMUSG00000032245	4
ENSMUSG00000032254	4
ENSMUSG00000032344	4
ENSMUSG00000032349	4
ENSMUSG00000032783	4
ENSMUSG00000033031	4
ENSMUSG00000033952	4
ENSMUSG00000033970	4
ENSMUSG00000034206	4
ENSMUSG00000034311	4
ENSMUSG00000034317	4
ENSMUSG00000034349	4
ENSMUSG00000034522	4
ENSMUSG00000034799	4
ENSMUSG00000034906	4
ENSMUSG00000035293	4
ENSMUSG00000035365	4
ENSMUSG00000035473	4
ENSMUSG00000035683	4
ENSMUSG00000036223	4
ENSMUSG00000036768	4
ENSMUSG00000036777	4
ENSMUSG00000037313	4
ENSMUSG00000037461	4
ENSMUSG00000037544	4
ENSMUSG00000037725	4
ENSMUSG00000037894	4
ENSMUSG00000037962	4
ENSMUSG00000038252	4
ENSMUSG00000038379	4
ENSMUSG00000038943	4
ENSMUSG00000039158	4
ENSMUSG00000039298	4
ENSMUSG00000039671	4
ENSMUSG00000039683	4
ENSMUSG00000039831	4
ENSMUSG00000039994	4
ENSMUSG00000040084	4
ENSMUSG00000040152	4
ENSMUSG00000040204	4
ENSMUSG00000040658	4
ENSMUSG00000041126	4
ENSMUSG00000041313	4
ENSMUSG00000041431	4
ENSMUSG00000041498	4
ENSMUSG00000041859	4
ENSMUSG00000041949	4
ENSMUSG00000042106	4
ENSMUSG00000042489	4
ENSMUSG00000043068	4
ENSMUSG00000044201	4
ENSMUSG00000044991	4
ENSMUSG00000045216	4
ENSMUSG00000045273	4
ENSMUSG00000045328	4
ENSMUSG00000045573	4
ENSMUSG00000046179	4
ENSMUSG00000046591	4
ENSMUSG00000046808	4
ENSMUSG00000047534	4
ENSMUSG00000048264	4
ENSMUSG00000048327	4
ENSMUSG00000048351	4
ENSMUSG00000048922	4
ENSMUSG00000049932	4
ENSMUSG00000050410	4
ENSMUSG00000051220	4
ENSMUSG00000051235	4
ENSMUSG00000051335	4
ENSMUSG00000051378	4
ENSMUSG00000051517	4
ENSMUSG00000051682	4
ENSMUSG00000051735	4
