gene	cluster
ENSMUSG00000029910	1
ENSMUSG00000030020	1
ENSMUSG00000030057	1
ENSMUSG00000030060	1
ENSMUSG00000030147	1
ENSMUSG00000030149	1
ENSMUSG00000030156	1
ENSMUSG00000030159	1
ENSMUSG00000030160	1
ENSMUSG00000030165	1
ENSMUSG00000030180	1
ENSMUSG00000030187	1
ENSMUSG00000030203	1
ENSMUSG00000030206	1
ENSMUSG00000030214	1
ENSMUSG00000030231	1
ENSMUSG00000030265	1
ENSMUSG00000030278	1
ENSMUSG00000030279	1
ENSMUSG00000030337	1
ENSMUSG00000030346	1
ENSMUSG00000030359	1
ENSMUSG00000030451	1
ENSMUSG00000030465	1
ENSMUSG00000030474	1
ENSMUSG00000030494	1
ENSMUSG00000030523	1
ENSMUSG00000030528	1
ENSMUSG00000030536	1
ENSMUSG00000030583	1
ENSMUSG00000030589	1
ENSMUSG00000030619	1
ENSMUSG00000030641	1
ENSMUSG00000030670	1
ENSMUSG00000030677	1
ENSMUSG00000030707	1
ENSMUSG00000030708	1
ENSMUSG00000030725	1
ENSMUSG00000030742	1
ENSMUSG00000030759	1
ENSMUSG00000030774	1
ENSMUSG00000030779	1
ENSMUSG00000030785	1
ENSMUSG00000030787	1
ENSMUSG00000030806	1
ENSMUSG00000030823	1
ENSMUSG00000030978	1
ENSMUSG00000031004	1
ENSMUSG00000031093	1
ENSMUSG00000031125	1
ENSMUSG00000031129	1
ENSMUSG00000031134	1
ENSMUSG00000031142	1
ENSMUSG00000031144	1
ENSMUSG00000031146	1
ENSMUSG00000031165	1
ENSMUSG00000031227	1
ENSMUSG00000031256	1
ENSMUSG00000031262	1
ENSMUSG00000031328	1
ENSMUSG00000031352	1
ENSMUSG00000031377	1
ENSMUSG00000031379	1
ENSMUSG00000031385	1
ENSMUSG00000031410	1
ENSMUSG00000031431	1
ENSMUSG00000031486	1
ENSMUSG00000031488	1
ENSMUSG00000031497	1
ENSMUSG00000031532	1
ENSMUSG00000031553	1
ENSMUSG00000031574	1
ENSMUSG00000031586	1
ENSMUSG00000031600	1
ENSMUSG00000031601	1
ENSMUSG00000031605	1
ENSMUSG00000031681	1
ENSMUSG00000031697	1
ENSMUSG00000031710	1
ENSMUSG00000031715	1
ENSMUSG00000031732	1
ENSMUSG00000031765	1
ENSMUSG00000031778	1
ENSMUSG00000031779	1
ENSMUSG00000031799	1
ENSMUSG00000031821	1
ENSMUSG00000031827	1
ENSMUSG00000031838	1
ENSMUSG00000031865	1
ENSMUSG00000031885	1
ENSMUSG00000031939	1
ENSMUSG00000031986	1
ENSMUSG00000031990	1
ENSMUSG00000032010	1
ENSMUSG00000032020	1
ENSMUSG00000032035	1
ENSMUSG00000032038	1
ENSMUSG00000032047	1
ENSMUSG00000032109	1
ENSMUSG00000032218	1
ENSMUSG00000032254	1
ENSMUSG00000032261	1
ENSMUSG00000032349	1
ENSMUSG00000032369	1
ENSMUSG00000032370	1
ENSMUSG00000032384	1
ENSMUSG00000032400	1
ENSMUSG00000032405	1
ENSMUSG00000032410	1
ENSMUSG00000032420	1
ENSMUSG00000032469	1
ENSMUSG00000032479	1
ENSMUSG00000032491	1
ENSMUSG00000032528	1
ENSMUSG00000032540	1
ENSMUSG00000032555	1
ENSMUSG00000032560	1
ENSMUSG00000032589	1
ENSMUSG00000032593	1
ENSMUSG00000032601	1
ENSMUSG00000032648	1
ENSMUSG00000032688	1
ENSMUSG00000032691	1
ENSMUSG00000032725	1
ENSMUSG00000032776	1
ENSMUSG00000032783	1
ENSMUSG00000032815	1
ENSMUSG00000032827	1
ENSMUSG00000032942	1
ENSMUSG00000032965	1
ENSMUSG00000033004	1
ENSMUSG00000033031	1
ENSMUSG00000033083	1
ENSMUSG00000033096	1
ENSMUSG00000033187	1
ENSMUSG00000033319	1
ENSMUSG00000033392	1
ENSMUSG00000033454	1
ENSMUSG00000033499	1
ENSMUSG00000033577	1
ENSMUSG00000033581	1
ENSMUSG00000033585	1
ENSMUSG00000033644	1
ENSMUSG00000033684	1
ENSMUSG00000033717	1
ENSMUSG00000033730	1
ENSMUSG00000033760	1
ENSMUSG00000033767	1
ENSMUSG00000033904	1
ENSMUSG00000033943	1
ENSMUSG00000033948	1
ENSMUSG00000033952	1
ENSMUSG00000033955	1
ENSMUSG00000033964	1
ENSMUSG00000034006	1
ENSMUSG00000034007	1
ENSMUSG00000034021	1
ENSMUSG00000034023	1
ENSMUSG00000034055	1
ENSMUSG00000034158	1
ENSMUSG00000034206	1
ENSMUSG00000034218	1
ENSMUSG00000034271	1
ENSMUSG00000034285	1
ENSMUSG00000034311	1
ENSMUSG00000034317	1
ENSMUSG00000034329	1
ENSMUSG00000034330	1
ENSMUSG00000034349	1
ENSMUSG00000034371	1
ENSMUSG00000034413	1
ENSMUSG00000034435	1
ENSMUSG00000034445	1
ENSMUSG00000034480	1
ENSMUSG00000034522	1
ENSMUSG00000034544	1
ENSMUSG00000034601	1
ENSMUSG00000034640	1
ENSMUSG00000034641	1
ENSMUSG00000034674	1
ENSMUSG00000034723	1
ENSMUSG00000034738	1
ENSMUSG00000034765	1
ENSMUSG00000034833	1
ENSMUSG00000034868	1
ENSMUSG00000034906	1
ENSMUSG00000034936	1
ENSMUSG00000034973	1
ENSMUSG00000035000	1
ENSMUSG00000035024	1
ENSMUSG00000035042	1
ENSMUSG00000035093	1
ENSMUSG00000035095	1
ENSMUSG00000035148	1
ENSMUSG00000035152	1
ENSMUSG00000035181	1
ENSMUSG00000035236	1
ENSMUSG00000035283	1
ENSMUSG00000035284	1
ENSMUSG00000035293	1
ENSMUSG00000035354	1
ENSMUSG00000035385	1
ENSMUSG00000035397	1
ENSMUSG00000035399	1
ENSMUSG00000035455	1
ENSMUSG00000035476	1
ENSMUSG00000035621	1
ENSMUSG00000035640	1
ENSMUSG00000035683	1
ENSMUSG00000035919	1
ENSMUSG00000035933	1
ENSMUSG00000036006	1
ENSMUSG00000036022	1
ENSMUSG00000036109	1
ENSMUSG00000036223	1
ENSMUSG00000036411	1
ENSMUSG00000036432	1
ENSMUSG00000036459	1
ENSMUSG00000036501	1
ENSMUSG00000036526	1
ENSMUSG00000036553	1
ENSMUSG00000036667	1
ENSMUSG00000036698	1
ENSMUSG00000036745	1
ENSMUSG00000036768	1
ENSMUSG00000036777	1
ENSMUSG00000036822	1
ENSMUSG00000036853	1
ENSMUSG00000036882	1
ENSMUSG00000036904	1
ENSMUSG00000037007	1
ENSMUSG00000037070	1
ENSMUSG00000037108	1
ENSMUSG00000037185	1
ENSMUSG00000037242	1
ENSMUSG00000037253	1
ENSMUSG00000037262	1
ENSMUSG00000037279	1
ENSMUSG00000037286	1
ENSMUSG00000037313	1
ENSMUSG00000037318	1
ENSMUSG00000037341	1
ENSMUSG00000037348	1
ENSMUSG00000037400	1
ENSMUSG00000037408	1
ENSMUSG00000037410	1
ENSMUSG00000037418	1
ENSMUSG00000037434	1
ENSMUSG00000037443	1
ENSMUSG00000037447	1
ENSMUSG00000037474	1
ENSMUSG00000037487	1
ENSMUSG00000037492	1
ENSMUSG00000037544	1
ENSMUSG00000037548	1
ENSMUSG00000037573	1
ENSMUSG00000037605	1
ENSMUSG00000037646	1
ENSMUSG00000037649	1
ENSMUSG00000037703	1
ENSMUSG00000037725	1
ENSMUSG00000037876	1
ENSMUSG00000037904	1
ENSMUSG00000037913	1
ENSMUSG00000037926	1
ENSMUSG00000037944	1
ENSMUSG00000037946	1
ENSMUSG00000037972	1
ENSMUSG00000038020	1
ENSMUSG00000038042	1
ENSMUSG00000038047	1
ENSMUSG00000038070	1
ENSMUSG00000038119	1
ENSMUSG00000038126	1
ENSMUSG00000038128	1
ENSMUSG00000038172	1
ENSMUSG00000038175	1
ENSMUSG00000038248	1
ENSMUSG00000038252	1
ENSMUSG00000038368	1
ENSMUSG00000038372	1
ENSMUSG00000038379	1
ENSMUSG00000038485	1
ENSMUSG00000038495	1
ENSMUSG00000038500	1
ENSMUSG00000038539	1
ENSMUSG00000038623	1
ENSMUSG00000038664	1
ENSMUSG00000038679	1
ENSMUSG00000038702	1
ENSMUSG00000038740	1
ENSMUSG00000038759	1
ENSMUSG00000038781	1
ENSMUSG00000038806	1
ENSMUSG00000038816	1
ENSMUSG00000038914	1
ENSMUSG00000038943	1
ENSMUSG00000039013	1
ENSMUSG00000039043	1
ENSMUSG00000039046	1
ENSMUSG00000039063	1
ENSMUSG00000039137	1
ENSMUSG00000039153	1
ENSMUSG00000039158	1
ENSMUSG00000039217	1
