gene	cluster
ENSMUSG00000026220	1
ENSMUSG00000026283	1
ENSMUSG00000026383	1
ENSMUSG00000026390	1
ENSMUSG00000026430	1
ENSMUSG00000026447	1
ENSMUSG00000026456	1
ENSMUSG00000026458	1
ENSMUSG00000026483	1
ENSMUSG00000026490	1
ENSMUSG00000026558	1
ENSMUSG00000026581	1
ENSMUSG00000026585	1
ENSMUSG00000026610	1
ENSMUSG00000026622	1
ENSMUSG00000026655	1
ENSMUSG00000026657	1
ENSMUSG00000026683	1
ENSMUSG00000026701	1
ENSMUSG00000026721	1
ENSMUSG00000026723	1
ENSMUSG00000026748	1
ENSMUSG00000026819	1
ENSMUSG00000026821	1
ENSMUSG00000026832	1
ENSMUSG00000026834	1
ENSMUSG00000026836	1
ENSMUSG00000026930	1
ENSMUSG00000026944	1
ENSMUSG00000026977	1
ENSMUSG00000026979	1
ENSMUSG00000026981	1
ENSMUSG00000026994	1
ENSMUSG00000027002	1
ENSMUSG00000027030	1
ENSMUSG00000027079	1
ENSMUSG00000027082	1
ENSMUSG00000027134	1
ENSMUSG00000027162	1
ENSMUSG00000027200	1
ENSMUSG00000027239	1
ENSMUSG00000027257	1
ENSMUSG00000027276	1
ENSMUSG00000027285	1
ENSMUSG00000027306	1
ENSMUSG00000027315	1
ENSMUSG00000027323	1
ENSMUSG00000027339	1
ENSMUSG00000027399	1
ENSMUSG00000027459	1
ENSMUSG00000027463	1
ENSMUSG00000027479	1
ENSMUSG00000027487	1
ENSMUSG00000027505	1
ENSMUSG00000027654	1
ENSMUSG00000027660	1
ENSMUSG00000027699	1
ENSMUSG00000027715	1
ENSMUSG00000027803	1
ENSMUSG00000027808	1
ENSMUSG00000027829	1
ENSMUSG00000027863	1
ENSMUSG00000027995	1
ENSMUSG00000028068	1
ENSMUSG00000028114	1
ENSMUSG00000028159	1
ENSMUSG00000028184	1
ENSMUSG00000028194	1
ENSMUSG00000028199	1
ENSMUSG00000028252	1
ENSMUSG00000028339	1
ENSMUSG00000028341	1
ENSMUSG00000028456	1
ENSMUSG00000028480	1
ENSMUSG00000028484	1
ENSMUSG00000028496	1
ENSMUSG00000028572	1
ENSMUSG00000028657	1
ENSMUSG00000028680	1
ENSMUSG00000028873	1
ENSMUSG00000028889	1
ENSMUSG00000028893	1
ENSMUSG00000028967	1
ENSMUSG00000028977	1
ENSMUSG00000028988	1
ENSMUSG00000029053	1
ENSMUSG00000029056	1
ENSMUSG00000029086	1
ENSMUSG00000029088	1
ENSMUSG00000029096	1
ENSMUSG00000029135	1
ENSMUSG00000029204	1
ENSMUSG00000029314	1
ENSMUSG00000029322	1
ENSMUSG00000029333	1
ENSMUSG00000029338	1
ENSMUSG00000029370	1
ENSMUSG00000029381	1
ENSMUSG00000029414	1
ENSMUSG00000029449	1
ENSMUSG00000029469	1
ENSMUSG00000029471	1
ENSMUSG00000029534	1
ENSMUSG00000029634	1
ENSMUSG00000029648	1
ENSMUSG00000029651	1
ENSMUSG00000029672	1
ENSMUSG00000029687	1
ENSMUSG00000029708	1
ENSMUSG00000029730	1
ENSMUSG00000029781	1
ENSMUSG00000029851	1
ENSMUSG00000030020	1
ENSMUSG00000030057	1
ENSMUSG00000030159	1
ENSMUSG00000030165	1
ENSMUSG00000030203	1
ENSMUSG00000030208	1
ENSMUSG00000030214	1
ENSMUSG00000030231	1
ENSMUSG00000030279	1
ENSMUSG00000030359	1
ENSMUSG00000030474	1
ENSMUSG00000030494	1
ENSMUSG00000030523	1
ENSMUSG00000030533	1
ENSMUSG00000030539	1
ENSMUSG00000030589	1
ENSMUSG00000030707	1
ENSMUSG00000030708	1
ENSMUSG00000030759	1
ENSMUSG00000030785	1
ENSMUSG00000030823	1
ENSMUSG00000031129	1
ENSMUSG00000031144	1
ENSMUSG00000031167	1
ENSMUSG00000031227	1
ENSMUSG00000031328	1
ENSMUSG00000031352	1
ENSMUSG00000031377	1
ENSMUSG00000031385	1
ENSMUSG00000031391	1
ENSMUSG00000031410	1
ENSMUSG00000031488	1
ENSMUSG00000031553	1
ENSMUSG00000031601	1
ENSMUSG00000031681	1
ENSMUSG00000031700	1
ENSMUSG00000031710	1
ENSMUSG00000031762	1
ENSMUSG00000031765	1
ENSMUSG00000031778	1
ENSMUSG00000031779	1
ENSMUSG00000031821	1
ENSMUSG00000031827	1
ENSMUSG00000031861	1
ENSMUSG00000031885	1
ENSMUSG00000031898	1
ENSMUSG00000031939	1
ENSMUSG00000032013	1
ENSMUSG00000032014	1
ENSMUSG00000032020	1
ENSMUSG00000032035	1
ENSMUSG00000032038	1
ENSMUSG00000032047	1
ENSMUSG00000032218	1
ENSMUSG00000032254	1
ENSMUSG00000032261	1
ENSMUSG00000032285	1
ENSMUSG00000032349	1
ENSMUSG00000032413	1
ENSMUSG00000032420	1
ENSMUSG00000032479	1
ENSMUSG00000032515	1
ENSMUSG00000032528	1
ENSMUSG00000032540	1
ENSMUSG00000032589	1
ENSMUSG00000032601	1
ENSMUSG00000032648	1
ENSMUSG00000032688	1
ENSMUSG00000032691	1
ENSMUSG00000032776	1
ENSMUSG00000032826	1
ENSMUSG00000032827	1
ENSMUSG00000032942	1
ENSMUSG00000033083	1
ENSMUSG00000033454	1
ENSMUSG00000033577	1
